latitude,longitude,time,t2m,u10,v10,tp
41.481,-73.32779,1979-01-01 01:00:00,277.0609,-0.8668833,2.5016518,0.00014050568
41.481,-73.32779,1979-01-02 01:00:00,283.1324,1.2600303,3.8522882,7.967021e-05
41.481,-73.32779,1979-01-03 01:00:00,282.6754,1.2030761,0.23440742,0.0018808998
41.481,-73.32779,1979-01-04 01:00:00,262.61462,2.1888485,-0.3715706,0.0
41.481,-73.32779,1979-01-05 01:00:00,266.6255,2.2732239,1.0031983,0.0
41.481,-73.32779,1979-01-06 01:00:00,265.06494,0.056073904,-0.5547385,0.0
41.481,-73.32779,1979-01-07 01:00:00,270.48438,0.8320205,-0.6288233,7.735913e-06
41.481,-73.32779,1979-01-08 01:00:00,276.6311,-0.4396143,2.1548414,0.0016006927
41.481,-73.32779,1979-01-09 01:00:00,270.9137,2.0296192,-2.2930307,9.3472685e-05
41.481,-73.32779,1979-01-10 01:00:00,264.35742,2.8022635,0.638516,0.0
41.481,-73.32779,1979-01-11 01:00:00,264.54102,2.688774,0.1745376,0.0
41.481,-73.32779,1979-01-12 01:00:00,259.83673,-0.1854124,-2.084159,0.0
41.481,-73.32779,1979-01-13 01:00:00,265.5244,-1.7068491,-0.6310625,0.00018715236
41.481,-73.32779,1979-01-14 01:00:00,273.78088,-2.9747477,-1.5743504,9.9118435e-05
41.481,-73.32779,1979-01-15 01:00:00,274.5022,4.389674,-1.6723394,1.1236778e-05
41.481,-73.32779,1979-01-16 01:00:00,264.4048,2.6142142,0.2507925,0.0
41.481,-73.32779,1979-01-17 01:00:00,267.61914,1.8841653,-1.1915064,0.0
41.481,-73.32779,1979-01-18 01:00:00,272.4751,1.5929205,1.304225,0.00010529976
41.481,-73.32779,1979-01-19 01:00:00,259.20447,2.5633345,-4.6712503,0.0
41.481,-73.32779,1979-01-20 01:00:00,260.87793,0.6618421,-1.7376251,0.0
41.481,-73.32779,1979-01-21 01:00:00,269.1233,-1.945858,0.31471187,0.0013826767
41.481,-73.32779,1979-01-22 01:00:00,278.81256,2.981205,2.0567656,0.00011618204
41.481,-73.32779,1979-01-23 01:00:00,270.7832,3.342764,-1.0464478,8.669058e-07
41.481,-73.32779,1979-01-24 01:00:00,269.95898,0.31458855,1.281827,0.0
41.481,-73.32779,1979-01-25 01:00:00,275.88647,-6.6158247,-0.30322742,0.0018831159
41.481,-73.32779,1979-01-26 01:00:00,273.76868,2.2266164,-2.5250254,0.00044554012
41.481,-73.32779,1979-01-27 01:00:00,274.02734,1.4828911,-2.0361795,0.00031175744
