latitude,longitude,time,t2m,u10,v10,tp
41.981,-72.02711,1979-01-01 01:00:00,275.51562,-0.6846018,2.4717445,1.184673e-05
41.981,-72.02711,1979-01-02 01:00:00,283.1609,1.9919639,3.9529963,3.634485e-05
41.981,-72.02711,1979-01-03 01:00:00,284.2505,1.0329101,2.4944172,0.005099687
41.981,-72.02711,1979-01-04 01:00:00,263.62354,2.7406063,-0.62498856,0.0
41.981,-72.02711,1979-01-05 01:00:00,265.45312,2.0481262,1.2852417,0.0
41.981,-72.02711,1979-01-06 01:00:00,264.57422,0.95097136,0.18421412,0.0
41.981,-72.02711,1979-01-07 01:00:00,270.68823,-0.4602158,-0.79978275,7.523803e-05
41.981,-72.02711,1979-01-08 01:00:00,275.33716,-1.2869043,1.8147535,0.0016588334
41.981,-72.02711,1979-01-09 01:00:00,272.7848,1.7368946,-1.5287485,0.00021478176
41.981,-72.02711,1979-01-10 01:00:00,265.95776,2.3869803,1.1034207,0.0
41.981,-72.02711,1979-01-11 01:00:00,264.43066,2.3245163,0.9443435,0.0
41.981,-72.02711,1979-01-12 01:00:00,259.46832,0.8191042,-1.2703161,0.0
41.981,-72.02711,1979-01-13 01:00:00,263.6267,-1.597352,-0.2688799,6.573701e-05
41.981,-72.02711,1979-01-14 01:00:00,273.90564,-2.7501383,-1.5693455,0.0016489095
41.981,-72.02711,1979-01-15 01:00:00,275.43555,4.064967,0.38991642,1.3778645e-05
41.981,-72.02711,1979-01-16 01:00:00,264.11255,2.0465872,0.541564,0.0
41.981,-72.02711,1979-01-17 01:00:00,266.51807,1.7806497,-1.1672144,0.0
41.981,-72.02711,1979-01-18 01:00:00,270.5249,-0.55209893,1.2259779,0.0006796375
41.981,-72.02711,1979-01-19 01:00:00,258.5547,2.0299482,-4.3401957,1.775051e-06
41.981,-72.02711,1979-01-20 01:00:00,260.72632,1.0923231,-1.3304596,0.0
41.981,-72.02711,1979-01-21 01:00:00,266.7976,-1.4226646,0.120498,0.0005910784
41.981,-72.02711,1979-01-22 01:00:00,280.94562,2.155033,4.2127714,0.0009181336
41.981,-72.02711,1979-01-23 01:00:00,270.82654,3.5490627,-0.86782837,5.9940385e-07
41.981,-72.02711,1979-01-24 01:00:00,269.67065,0.81080437,0.79229444,0.0
41.981,-72.02711,1979-01-25 01:00:00,274.32703,-5.106303,-0.74127674,0.00012179655
41.981,-72.02711,1979-01-26 01:00:00,274.51398,-0.7604443,-2.4293833,0.00014055819
41.981,-72.02711,1979-01-27 01:00:00,273.8235,0.6796685,-1.7294168,9.3010734e-05
41.981,-72.02711,1979-01-28 01:00:00,274.30914,1.6936255,-1.7528849,2.4731431e-05
41.981,-72.02711,1979-01-29 01:00:00,275.03894,1.7603502,-1.9166393,9.430332e-07
41.981,-72.02711,1979-01-30 01:00:00,274.05676,3.5996323,-3.0969858,1.7828552e-07
41.981,-72.02711,1979-01-31 01:00:00,271.0022,2.824397,-2.432663,1.0499507e-06
41.981,-72.02711,1979-02-01 01:00:00,269.13025,1.8430429,-1.5904541,7.7304594e-07
41.981,-72.02711,1979-02-02 01:00:00,265.0381,3.0729675,-2.8421793,1.0772055e-07
41.981,-72.02711,1979-02-03 01:00:00,264.9037,2.7714329,-2.6687164,0.0
41.981,-72.02711,1979-02-04 01:00:00,266.46582,2.0273814,-1.9045715,0.0
41.981,-72.02711,1979-02-05 01:00:00,268.51758,0.58569056,1.5593228,2.453955e-06
41.981,-72.02711,1979-02-06 01:00:00,262.4182,5.227463,-1.7683115,1.4256402e-06
41.981,-72.02711,1979-02-07 01:00:00,261.66992,2.4181213,-1.2539215,0.0
41.981,-72.02711,1979-02-08 01:00:00,267.38745,-1.5186014,-0.8733978,0.0006650393
41.981,-72.02711,1979-02-09 01:00:00,264.26282,2.7120113,-1.5235147,0.0
41.981,-72.02711,1979-02-10 01:00:00,258.6338,2.0434628,-2.1056938,0.0
41.981,-72.02711,1979-02-11 01:00:00,256.91693,2.6835794,-1.8523407,0.0
41.981,-72.02711,1979-02-12 01:00:00,253.72292,1.6208795,-1.39112,0.0
41.981,-72.02711,1979-02-13 01:00:00,259.85205,0.17205822,-0.8993645,3.4011115e-05
41.981,-72.02711,1979-02-14 01:00:00,255.44273,1.9568844,-2.3218384,0.0
41.981,-72.02711,1979-02-15 01:00:00,255.92859,2.1711576,-1.0838327,0.0
41.981,-72.02711,1979-02-16 01:00:00,259.39062,0.5930042,-1.8869934,0.0
41.981,-72.02711,1979-02-17 01:00:00,258.4923,1.3894036,-3.2324495,0.0
41.981,-72.02711,1979-02-18 01:00:00,254.85727,1.8213879,-2.571351,0.0
41.981,-72.02711,1979-02-19 01:00:00,258.32312,0.74603176,1.1191998,0.0
41.981,-72.02711,1979-02-20 01:00:00,265.0719,-0.10954285,-1.8755102,0.0
41.981,-72.02711,1979-02-21 01:00:00,269.38513,1.811473,1.6272593,0.0
41.981,-72.02711,1979-02-22 01:00:00,276.60236,2.3091602,2.624158,1.0806807e-05
41.981,-72.02711,1979-02-23 01:00:00,273.35266,0.7025512,-2.0335093,0.0
41.981,-72.02711,1979-02-24 01:00:00,273.02582,-1.6153717,2.0996695,1.656961e-05
41.981,-72.02711,1979-02-25 01:00:00,275.83972,-0.17803383,-1.9858093,0.0008985873
41.981,-72.02711,1979-02-26 01:00:00,273.31903,-4.116272,-2.6004057,0.00018529053
41.981,-72.02711,1979-02-27 01:00:00,270.9956,-2.3699808,-2.573701,2.7774247e-05
41.981,-72.02711,1979-02-28 01:00:00,273.04797,2.6222868,-0.95290565,4.4557482e-06
41.981,-72.02711,1979-03-01 01:00:00,274.75146,1.8502891,-1.2046824,0.0
41.981,-72.02711,1979-03-02 01:00:00,274.63654,-2.0345306,-0.25933576,0.0
41.981,-72.02711,1979-03-03 01:00:00,274.7948,-1.6985626,-1.2417307,0.0
41.981,-72.02711,1979-03-04 01:00:00,273.2976,-0.4590311,1.7013421,1.4280995e-06
41.981,-72.02711,1979-03-05 01:00:00,280.09192,-0.7518463,2.65347,0.00023513602
41.981,-72.02711,1979-03-06 01:00:00,282.6101,-0.13733101,3.119711,2.8837288e-05
41.981,-72.02711,1979-03-07 01:00:00,281.40088,-0.4589452,2.5212107,0.00055184553
41.981,-72.02711,1979-03-08 01:00:00,277.7984,-0.5414721,-2.2688875,2.705249e-05
41.981,-72.02711,1979-03-09 01:00:00,275.88123,0.9735375,-2.0976105,0.0
41.981,-72.02711,1979-03-10 01:00:00,275.64905,0.014559746,-1.6771545,0.0
41.981,-72.02711,1979-03-11 01:00:00,278.33453,0.24993902,1.656713,0.0006387468
41.981,-72.02711,1979-03-12 01:00:00,269.10828,4.4291563,-1.925415,1.5628159e-06
41.981,-72.02711,1979-03-13 01:00:00,268.6892,4.1155577,-2.092698,0.0
41.981,-72.02711,1979-03-14 01:00:00,275.00623,1.544324,3.7539692,0.0
41.981,-72.02711,1979-03-15 01:00:00,279.59033,2.8818846,-0.83949184,0.00018572065
41.981,-72.02711,1979-03-16 01:00:00,265.76233,3.6523285,-2.4595795,0.0
41.981,-72.02711,1979-03-17 01:00:00,269.9851,0.7107668,-1.1798935,0.0
41.981,-72.02711,1979-03-18 01:00:00,271.93982,-0.28695107,-2.3642893,0.0
41.981,-72.02711,1979-03-19 01:00:00,271.7334,0.19546413,-2.128769,0.0
41.981,-72.02711,1979-03-20 01:00:00,275.95984,1.0326915,-2.7267656,1.200744e-06
41.981,-72.02711,1979-03-21 01:00:00,277.02087,0.81878287,-3.7092934,0.0
41.981,-72.02711,1979-03-22 01:00:00,277.99872,-1.9999399,0.46315193,0.0
41.981,-72.02711,1979-03-23 01:00:00,282.34265,0.76911926,-2.3070307,0.0
41.981,-72.02711,1979-03-24 01:00:00,281.3916,0.4721514,2.3146162,0.0
41.981,-72.02711,1979-03-25 01:00:00,282.89764,-3.5673075,2.9382944,7.2313256e-08
