latitude,longitude,time,t2m,u10,v10,tp
41.181,-73.728,1979-01-01 01:00:00,277.40894,-0.6123667,2.6056557,4.6622023e-05
41.181,-73.728,1979-01-02 01:00:00,283.61792,0.8941855,3.9789972,5.6366902e-05
41.181,-73.728,1979-01-03 01:00:00,282.6206,1.8500488,-0.36031914,0.0017710391
41.181,-73.728,1979-01-04 01:00:00,263.8252,2.873907,-0.7884407,0.0
41.181,-73.728,1979-01-05 01:00:00,267.6499,2.322052,1.0388428,0.0
41.181,-73.728,1979-01-06 01:00:00,267.04272,0.21696258,1.0908303,0.0
41.181,-73.728,1979-01-07 01:00:00,270.85327,1.1177871,0.3940649,1.5685333e-07
41.181,-73.728,1979-01-08 01:00:00,276.70483,0.09419918,2.4556227,0.0010112729
41.181,-73.728,1979-01-09 01:00:00,271.44556,2.3299122,-2.177064,6.479389e-05
41.181,-73.728,1979-01-10 01:00:00,264.80322,2.615496,0.7546354,0.0
41.181,-73.728,1979-01-11 01:00:00,265.61572,2.4812546,0.0013198256,0.0
41.181,-73.728,1979-01-12 01:00:00,262.04596,-0.7954588,-1.5970984,0.0
41.181,-73.728,1979-01-13 01:00:00,267.20752,-1.4674692,-0.7807207,0.0002459142
41.181,-73.728,1979-01-14 01:00:00,274.62378,-2.8186197,-1.7434177,2.7705551e-05
41.181,-73.728,1979-01-15 01:00:00,274.4474,4.6227064,-1.9456549,1.1455282e-05
41.181,-73.728,1979-01-16 01:00:00,264.94556,2.5143607,0.3178091,0.0
41.181,-73.728,1979-01-17 01:00:00,268.91138,1.9212747,-1.5326929,0.0
41.181,-73.728,1979-01-18 01:00:00,273.15527,2.1275885,1.486598,8.922891e-06
41.181,-73.728,1979-01-19 01:00:00,260.51672,2.488078,-4.8663187,8.289953e-08
41.181,-73.728,1979-01-20 01:00:00,263.0835,-0.06459832,-1.4807281,2.3509301e-09
41.181,-73.728,1979-01-21 01:00:00,270.00854,-2.0217857,0.083144486,0.001163909
41.181,-73.728,1979-01-22 01:00:00,278.19366,3.1330605,1.670291,1.2687302e-05
41.181,-73.728,1979-01-23 01:00:00,271.45166,3.511221,-1.1767883,0.0
41.181,-73.728,1979-01-24 01:00:00,271.51038,-0.13377571,1.6480379,0.0
41.181,-73.728,1979-01-25 01:00:00,277.21753,-7.7474165,-0.15680408,0.0024585202
41.181,-73.728,1979-01-26 01:00:00,273.9353,2.4316945,-2.3245249,0.00041253242
41.181,-73.728,1979-01-27 01:00:00,274.08197,1.6912041,-1.8782816,0.0002712953
41.181,-73.728,1979-01-28 01:00:00,274.38837,2.1612768,-1.6463175,0.0
41.181,-73.728,1979-01-29 01:00:00,274.64838,2.7295885,-2.1984997,3.60181e-06
41.181,-73.728,1979-01-30 01:00:00,272.71887,3.8945541,-3.2798471,0.0
41.181,-73.728,1979-01-31 01:00:00,271.35498,3.4906569,-2.9227753,1.9780873e-07
41.181,-73.728,1979-02-01 01:00:00,270.25513,2.3696542,-1.6830444,1.0604126e-06
41.181,-73.728,1979-02-02 01:00:00,265.6178,3.656952,-3.4797525,3.6333768e-07
41.181,-73.728,1979-02-03 01:00:00,266.58167,3.3519993,-3.2463531,4.925687e-08
41.181,-73.728,1979-02-04 01:00:00,269.4995,2.021522,-1.5971985,0.0
41.181,-73.728,1979-02-05 01:00:00,272.86865,4.0505342,0.20495278,9.541691e-08
41.181,-73.728,1979-02-06 01:00:00,263.08215,4.538498,-2.6293955,0.0
41.181,-73.728,1979-02-07 01:00:00,264.4734,2.290924,-1.4852448,0.0
41.181,-73.728,1979-02-08 01:00:00,267.4071,-0.68791294,-1.5642548,0.0010922933
41.181,-73.728,1979-02-09 01:00:00,266.12695,2.343359,-1.4871988,0.0
41.181,-73.728,1979-02-10 01:00:00,259.72974,2.2865658,-2.7245903,0.0
41.181,-73.728,1979-02-11 01:00:00,259.63385,2.3483744,-2.3352509,0.0
41.181,-73.728,1979-02-12 01:00:00,256.92383,1.2549127,-1.2851629,0.0
41.181,-73.728,1979-02-13 01:00:00,262.00403,0.19573987,0.36598587,0.00045460122
41.181,-73.728,1979-02-14 01:00:00,257.35803,2.0375729,-2.4812622,0.0
41.181,-73.728,1979-02-15 01:00:00,258.96814,1.9336088,-0.6600046,1.887043e-08
41.181,-73.728,1979-02-16 01:00:00,262.8955,-1.3097668,-1.8486633,0.0
41.181,-73.728,1979-02-17 01:00:00,262.7832,2.076873,-3.4018831,0.0
41.181,-73.728,1979-02-18 01:00:00,256.12216,1.3486096,-2.59723,0.0
41.181,-73.728,1979-02-19 01:00:00,260.31506,0.5747061,1.0091228,2.5531194e-06
41.181,-73.728,1979-02-20 01:00:00,266.2063,0.38053894,-2.3435278,0.0
41.181,-73.728,1979-02-21 01:00:00,270.00012,1.5716048,1.9385386,0.0
41.181,-73.728,1979-02-22 01:00:00,276.59998,2.0838184,2.1599245,7.2581333e-06
41.181,-73.728,1979-02-23 01:00:00,273.63123,-0.7632691,-2.460084,0.0
41.181,-73.728,1979-02-24 01:00:00,274.33844,-2.3569489,1.4040518,3.704858e-06
41.181,-73.728,1979-02-25 01:00:00,276.51294,-0.62734413,-3.0284119,0.0021498313
41.181,-73.728,1979-02-26 01:00:00,274.89026,-3.635559,-2.6088285,1.7311831e-05
41.181,-73.728,1979-02-27 01:00:00,273.0404,-2.4671488,-1.3260202,6.144874e-05
41.181,-73.728,1979-02-28 01:00:00,272.31287,2.7863493,-2.2160282,8.351026e-07
41.181,-73.728,1979-03-01 01:00:00,274.8103,0.8580406,-1.3734446,0.0
