latitude,longitude,time,t2m,u10,v10,tp
41.681,-73.12768,1979-01-01 01:00:00,276.57043,-0.65191746,2.4295082,5.1755822e-05
41.681,-73.12768,1979-01-02 01:00:00,282.82397,1.5387168,3.8163996,4.3343505e-05
41.681,-73.12768,1979-01-03 01:00:00,282.71472,1.1103027,1.3262043,0.0018881534
41.681,-73.12768,1979-01-04 01:00:00,262.06775,2.5033016,-0.2181282,0.0
41.681,-73.12768,1979-01-05 01:00:00,265.6494,2.2878723,1.238855,0.0
41.681,-73.12768,1979-01-06 01:00:00,264.52002,0.8093698,-0.24077368,0.0
41.681,-73.12768,1979-01-07 01:00:00,269.8662,0.6129043,-0.40458012,1.3160612e-05
41.681,-73.12768,1979-01-08 01:00:00,274.59546,-0.48429203,1.7261305,0.0013593654
41.681,-73.12768,1979-01-09 01:00:00,270.35266,2.1272755,-2.180604,0.00010338194
41.681,-73.12768,1979-01-10 01:00:00,264.10352,2.7964041,0.8891874,0.0
41.681,-73.12768,1979-01-11 01:00:00,263.4458,2.4678268,0.5047683,0.0
41.681,-73.12768,1979-01-12 01:00:00,258.8316,0.7290163,-1.8589392,0.0
41.681,-73.12768,1979-01-13 01:00:00,264.63037,-1.4664927,-0.51033497,0.00014994467
41.681,-73.12768,1979-01-14 01:00:00,273.16833,-2.6313639,-1.6433201,0.00019823817
41.681,-73.12768,1979-01-15 01:00:00,274.12585,4.3623304,-1.4614019,1.0000735e-05
41.681,-73.12768,1979-01-16 01:00:00,263.66406,2.5429251,0.39752102,0.0
41.681,-73.12768,1979-01-17 01:00:00,266.21704,1.8570657,-1.1307154,0.0
41.681,-73.12768,1979-01-18 01:00:00,271.34253,1.161524,1.3183851,0.0001930793
41.681,-73.12768,1979-01-19 01:00:00,258.69263,2.4685469,-4.349473,7.740368e-08
41.681,-73.12768,1979-01-20 01:00:00,260.20264,1.0368421,-1.416336,0.0
41.681,-73.12768,1979-01-21 01:00:00,268.0381,-1.3582115,0.12562495,0.0015000805
41.681,-73.12768,1979-01-22 01:00:00,279.37677,2.9338417,2.4527617,0.00016755443
41.681,-73.12768,1979-01-23 01:00:00,270.24805,3.3527737,-0.9276428,7.626236e-07
41.681,-73.12768,1979-01-24 01:00:00,269.2118,1.1443005,1.1626253,0.0
41.681,-73.12768,1979-01-25 01:00:00,274.56177,-5.5530806,-0.70261097,0.0012574326
41.681,-73.12768,1979-01-26 01:00:00,273.722,1.6951221,-2.5770884,0.0005929727
41.681,-73.12768,1979-01-27 01:00:00,273.904,1.3139458,-1.9238749,0.00026820786
41.681,-73.12768,1979-01-28 01:00:00,274.31018,2.4198217,-2.0215006,0.0
41.681,-73.12768,1979-01-29 01:00:00,274.4234,2.2647448,-2.23744,2.3518478e-06
41.681,-73.12768,1979-01-30 01:00:00,271.9115,3.74514,-3.5291147,3.2894718e-07
41.681,-73.12768,1979-01-31 01:00:00,269.36975,2.8738356,-2.4311981,8.0106656e-07
41.681,-73.12768,1979-02-01 01:00:00,267.81262,2.1318612,-1.8009033,5.6406043e-07
41.681,-73.12768,1979-02-02 01:00:00,263.68958,3.6287537,-3.664567,8.6946693e-07
41.681,-73.12768,1979-02-03 01:00:00,263.48132,3.205759,-3.02919,4.263493e-07
41.681,-73.12768,1979-02-04 01:00:00,265.59058,2.1295543,-2.1199036,0.0
41.681,-73.12768,1979-02-05 01:00:00,270.4563,2.9033175,1.0017056,4.0941268e-07
41.681,-73.12768,1979-02-06 01:00:00,261.37854,4.536545,-2.1307383,1.004064e-06
41.681,-73.12768,1979-02-07 01:00:00,261.5608,2.5404358,-1.5460358,0.0
41.681,-73.12768,1979-02-08 01:00:00,266.5028,-0.9630594,-1.1736298,0.0009881478
41.681,-73.12768,1979-02-09 01:00:00,264.02905,2.3824215,-1.0114298,2.6834869e-07
41.681,-73.12768,1979-02-10 01:00:00,257.35718,2.358099,-2.652691,1.936587e-08
41.681,-73.12768,1979-02-11 01:00:00,257.10126,2.665269,-2.0631561,3.9188308e-08
41.681,-73.12768,1979-02-12 01:00:00,253.38893,1.6028131,-1.5340643,0.0
41.681,-73.12768,1979-02-13 01:00:00,260.30884,0.7165834,-1.0430107,0.00016975758
41.681,-73.12768,1979-02-14 01:00:00,255.15977,2.2070065,-2.5401,0.0
41.681,-73.12768,1979-02-15 01:00:00,255.8888,1.9697416,-1.2339792,0.0
41.681,-73.12768,1979-02-16 01:00:00,259.0376,0.5611439,-1.8209534,0.0
41.681,-73.12768,1979-02-17 01:00:00,260.0592,1.8244927,-3.0671663,3.873174e-08
41.681,-73.12768,1979-02-18 01:00:00,254.10165,1.8645397,-2.8067026,0.0
41.681,-73.12768,1979-02-19 01:00:00,260.16858,1.1772451,1.1141644,0.0
41.681,-73.12768,1979-02-20 01:00:00,264.5017,0.88597107,-1.9875708,0.0
41.681,-73.12768,1979-02-21 01:00:00,268.7556,1.7830306,1.5889902,0.0
41.681,-73.12768,1979-02-22 01:00:00,276.00977,2.1111622,2.160657,1.3870467e-06
41.681,-73.12768,1979-02-23 01:00:00,272.5094,0.9894164,-2.1391,0.0
41.681,-73.12768,1979-02-24 01:00:00,273.3296,-1.8741608,1.9614859,1.8083416e-05
41.681,-73.12768,1979-02-25 01:00:00,276.21405,-0.3290043,-2.3227234,0.0013382991
41.681,-73.12768,1979-02-26 01:00:00,273.58002,-3.4729614,-2.7462797,4.975483e-05
41.681,-73.12768,1979-02-27 01:00:00,271.22388,-1.9388285,-2.1945505,3.4510038e-05
41.681,-73.12768,1979-02-28 01:00:00,271.88403,2.5507536,-2.2777348,2.6506104e-06
41.681,-73.12768,1979-03-01 01:00:00,273.91895,1.3836753,-1.4642649,0.0
41.681,-73.12768,1979-03-02 01:00:00,274.9635,-1.0292206,1.5137355,0.0
41.681,-73.12768,1979-03-03 01:00:00,275.01,-0.6535797,-1.6327219,1.2617284e-07
41.681,-73.12768,1979-03-04 01:00:00,273.419,-0.43864536,1.6570306,8.449897e-07
41.681,-73.12768,1979-03-05 01:00:00,279.77502,-0.6304474,2.6321077,7.7121076e-05
41.681,-73.12768,1979-03-06 01:00:00,282.0393,-0.22128487,2.9645596,2.448516e-05
41.681,-73.12768,1979-03-07 01:00:00,280.67065,-0.35378164,1.8171091,0.0022592754
41.681,-73.12768,1979-03-08 01:00:00,278.78198,0.050324798,-2.113492,0.0
41.681,-73.12768,1979-03-09 01:00:00,275.86194,0.5848656,-1.8632965,0.0
41.681,-73.12768,1979-03-10 01:00:00,275.4171,0.18875408,-1.3999329,0.0
41.681,-73.12768,1979-03-11 01:00:00,277.98566,0.08685309,1.1176505,0.0008987584
41.681,-73.12768,1979-03-12 01:00:00,268.1953,3.6088438,-2.9974365,5.327179e-07
41.681,-73.12768,1979-03-13 01:00:00,269.52344,3.3786192,-1.9470682,0.0
