latitude,longitude,time,t2m,u10,v10,tp
41.381,-72.82753,1979-01-01 01:00:00,278.25574,-1.1181345,3.7527504,0.00016519423
41.381,-72.82753,1979-01-02 01:00:00,283.6045,2.4597373,5.435052,0.0001092531
41.381,-72.82753,1979-01-03 01:00:00,283.79187,1.0390136,2.2463703,0.0023141808
41.381,-72.82753,1979-01-04 01:00:00,264.77466,4.2252254,-1.6671028,0.0
41.381,-72.82753,1979-01-05 01:00:00,268.4077,4.287628,1.5057007,0.0
41.381,-72.82753,1979-01-06 01:00:00,267.87305,1.5294626,-0.11394262,0.0
41.381,-72.82753,1979-01-07 01:00:00,271.9568,1.2932022,-1.4711695,2.6432155e-05
41.381,-72.82753,1979-01-08 01:00:00,278.5144,0.8322363,3.6148024,0.0030525993
41.381,-72.82753,1979-01-09 01:00:00,272.76013,2.9901905,-3.2080698,0.00015414416
41.381,-72.82753,1979-01-10 01:00:00,267.69434,4.74489,0.9489408,0.0
41.381,-72.82753,1979-01-11 01:00:00,267.39038,4.683647,0.24048609,0.0
41.381,-72.82753,1979-01-12 01:00:00,262.67877,0.2954836,-3.19036,0.0
41.381,-72.82753,1979-01-13 01:00:00,268.17358,-2.974061,-0.5478716,0.00020131287
41.381,-72.82753,1979-01-14 01:00:00,275.10242,-3.5957193,-3.3368015,0.00039680803
41.381,-72.82753,1979-01-15 01:00:00,275.55078,5.786525,0.37001896,2.5777445e-06
41.381,-72.82753,1979-01-16 01:00:00,267.54053,4.1774464,0.1558218,0.0
41.381,-72.82753,1979-01-17 01:00:00,270.03003,2.7495217,-2.2739038,0.0
41.381,-72.82753,1979-01-18 01:00:00,274.01025,2.3573248,2.0293226,0.0002513709
41.381,-72.82753,1979-01-19 01:00:00,262.05627,2.7063398,-6.9612894,0.0
41.381,-72.82753,1979-01-20 01:00:00,263.719,1.3425062,-2.1655426,0.0
41.381,-72.82753,1979-01-21 01:00:00,270.87354,-2.5609093,0.82545406,0.0015786695
41.381,-72.82753,1979-01-22 01:00:00,280.39594,4.4558144,4.8704863,0.00031611032
41.381,-72.82753,1979-01-23 01:00:00,272.61084,4.91625,-0.90182495,0.0
41.381,-72.82753,1979-01-24 01:00:00,271.88843,0.98597527,1.5554476,0.0
41.381,-72.82753,1979-01-25 01:00:00,276.67908,-9.129985,-0.7299242,0.0014970305
41.381,-72.82753,1979-01-26 01:00:00,274.12292,3.373345,-2.1243906,0.0007215803
41.381,-72.82753,1979-01-27 01:00:00,274.83508,2.0143242,-2.851182,0.0002169877
41.381,-72.82753,1979-01-28 01:00:00,275.21674,3.1471167,-2.2057047,0.0
41.381,-72.82753,1979-01-29 01:00:00,275.2658,2.9886217,-2.7228527,8.400311e-06
41.381,-72.82753,1979-01-30 01:00:00,273.67517,4.812645,-4.0512094,0.0
41.381,-72.82753,1979-01-31 01:00:00,271.64502,4.013728,-3.7753143,0.0
41.381,-72.82753,1979-02-01 01:00:00,270.65198,2.6788583,-2.248352,1.4370016e-08
41.381,-72.82753,1979-02-02 01:00:00,266.55188,4.6322937,-5.041154,0.0
41.381,-72.82753,1979-02-03 01:00:00,266.6344,4.264353,-4.417618,0.0
41.381,-72.82753,1979-02-04 01:00:00,269.37305,2.7424693,-3.0575256,0.0
41.381,-72.82753,1979-02-05 01:00:00,272.49133,3.855466,1.7082486,8.522002e-07
41.381,-72.82753,1979-02-06 01:00:00,264.49158,6.8817596,-3.579835,0.0
41.381,-72.82753,1979-02-07 01:00:00,265.26416,3.5583801,-2.2030182,0.0
41.381,-72.82753,1979-02-08 01:00:00,268.2151,-2.4592752,-2.2825165,0.0011853003
41.381,-72.82753,1979-02-09 01:00:00,267.46216,4.0523434,-1.8233805,0.0
41.381,-72.82753,1979-02-10 01:00:00,260.79614,2.9991512,-4.4719048,0.0
41.381,-72.82753,1979-02-11 01:00:00,260.5047,4.092759,-3.8469696,8.51287e-09
41.381,-72.82753,1979-02-12 01:00:00,256.95703,2.085479,-2.9668036,0.0
41.381,-72.82753,1979-02-13 01:00:00,262.1975,0.7242738,-0.60331345,0.0002531174
41.381,-72.82753,1979-02-14 01:00:00,258.49207,2.9698238,-4.442444,0.0
41.381,-72.82753,1979-02-15 01:00:00,259.7948,2.9926908,-2.0453806,0.0
41.381,-72.82753,1979-02-16 01:00:00,263.4602,0.103868484,-2.990631,0.0
41.381,-72.82753,1979-02-17 01:00:00,262.74585,1.7792046,-4.9264193,0.0
41.381,-72.82753,1979-02-18 01:00:00,257.1766,2.1564097,-4.788636,0.0
41.381,-72.82753,1979-02-19 01:00:00,261.91284,0.22686672,1.6284161,0.0
41.381,-72.82753,1979-02-20 01:00:00,267.28577,0.17915344,-3.5908422,0.0
41.381,-72.82753,1979-02-21 01:00:00,270.11267,2.1800034,2.2928476,0.0
41.381,-72.82753,1979-02-22 01:00:00,277.1728,3.4973927,3.0036745,1.8784487e-05
41.381,-72.82753,1979-02-23 01:00:00,274.19287,0.8614257,-3.029603,0.0
41.381,-72.82753,1979-02-24 01:00:00,274.6775,-3.3934479,2.157775,3.8131402e-05
41.381,-72.82753,1979-02-25 01:00:00,276.94348,-0.9966984,-3.4813538,0.002094748
41.381,-72.82753,1979-02-26 01:00:00,274.85095,-5.1592407,-4.3329496,0.000118640426
41.381,-72.82753,1979-02-27 01:00:00,272.81055,-3.0408792,-3.3105173,7.754278e-05
41.381,-72.82753,1979-02-28 01:00:00,274.18408,3.5334196,-2.5467777,2.6590506e-06
41.381,-72.82753,1979-03-01 01:00:00,275.45215,1.4198692,-1.9299021,0.0
41.381,-72.82753,1979-03-02 01:00:00,275.26398,-1.9504242,1.1942165,0.0
41.381,-72.82753,1979-03-03 01:00:00,276.4848,-0.43995667,-2.0995798,3.0219057e-06
41.381,-72.82753,1979-03-04 01:00:00,273.68817,-1.6669168,1.3762689,0.0
41.381,-72.82753,1979-03-05 01:00:00,280.04742,-1.2319489,3.1579866,0.00012019073
41.381,-72.82753,1979-03-06 01:00:00,281.74536,-0.60525703,3.9595547,6.526638e-05
41.381,-72.82753,1979-03-07 01:00:00,280.83478,-0.4408788,3.7228708,0.0016513102
41.381,-72.82753,1979-03-08 01:00:00,279.99994,-0.09408438,-3.2207918,8.50996e-08
41.381,-72.82753,1979-03-09 01:00:00,277.66907,1.2063255,-3.3061676,0.0
41.381,-72.82753,1979-03-10 01:00:00,277.1991,0.34671307,0.703949,0.0
41.381,-72.82753,1979-03-11 01:00:00,278.3369,0.14703375,2.2602286,0.00050497253
41.381,-72.82753,1979-03-12 01:00:00,270.4696,4.715045,-4.045166,0.0
41.381,-72.82753,1979-03-13 01:00:00,271.80176,4.2537413,-2.5604715,0.0
41.381,-72.82753,1979-03-14 01:00:00,277.49365,1.9289676,4.8323383,0.0
41.381,-72.82753,1979-03-15 01:00:00,279.69482,4.009448,0.38096714,0.0
41.381,-72.82753,1979-03-16 01:00:00,267.97156,3.9870453,-3.9776459,0.0
41.381,-72.82753,1979-03-17 01:00:00,271.76025,0.42652607,1.2570572,0.0
41.381,-72.82753,1979-03-18 01:00:00,274.2898,-0.55132484,-3.1012278,0.0
41.381,-72.82753,1979-03-19 01:00:00,273.84448,-0.5377512,-3.330124,0.0
41.381,-72.82753,1979-03-20 01:00:00,277.25952,1.02317,-3.6330156,1.7022103e-08
41.381,-72.82753,1979-03-21 01:00:00,278.4093,0.14687735,-5.1421547,0.0
41.381,-72.82753,1979-03-22 01:00:00,279.15015,-0.32623386,2.2354908,0.0
41.381,-72.82753,1979-03-23 01:00:00,282.60815,1.7003937,-1.3164301,0.0
41.381,-72.82753,1979-03-24 01:00:00,280.1494,0.025221467,2.9129438,0.0
41.381,-72.82753,1979-03-25 01:00:00,282.49707,-6.325242,4.448182,0.0013159547
41.381,-72.82753,1979-03-26 01:00:00,279.31085,-0.24375153,2.3365774,0.0
41.381,-72.82753,1979-03-27 01:00:00,277.94446,4.609502,0.7808621,0.0
41.381,-72.82753,1979-03-28 01:00:00,275.01514,2.1506443,-2.628007,0.0
41.381,-72.82753,1979-03-29 01:00:00,274.53485,0.6663638,3.5690317,0.0
41.381,-72.82753,1979-03-30 01:00:00,279.96625,-0.8277626,1.7773017,4.5664783e-06
41.381,-72.82753,1979-03-31 01:00:00,280.51978,-1.7003403,0.8930558,1.6796039e-06
41.381,-72.82753,1979-04-01 01:00:00,284.11743,1.9494687,2.0326152,2.4595356e-06
41.381,-72.82753,1979-04-02 01:00:00,280.3777,-3.3297586,-1.1629639,7.642346e-06
41.381,-72.82753,1979-04-03 01:00:00,279.73926,-3.5804052,1.3435748,0.00018681755
41.381,-72.82753,1979-04-04 01:00:00,280.28796,0.89185,-2.7483826,0.0004156826
41.381,-72.82753,1979-04-05 01:00:00,276.11237,-6.172592,0.119950294,0.00056461885
41.381,-72.82753,1979-04-06 01:00:00,279.94727,3.7270422,0.31740505,0.0
41.381,-72.82753,1979-04-07 01:00:00,275.92688,7.4968863,-0.6418543,0.0
41.381,-72.82753,1979-04-08 01:00:00,274.5647,3.4506063,-3.8914146,0.0
41.381,-72.82753,1979-04-09 01:00:00,276.79205,2.0530841,2.9606528,0.00033792073
41.381,-72.82753,1979-04-10 01:00:00,275.34497,-3.0049858,-4.4439096,0.000108605425
41.381,-72.82753,1979-04-11 01:00:00,277.98047,3.1965904,-2.5101318,0.0
41.381,-72.82753,1979-04-12 01:00:00,279.7162,1.800179,-2.462906,0.0
41.381,-72.82753,1979-04-13 01:00:00,282.69824,-1.2605896,-3.468029,0.0
41.381,-72.82753,1979-04-14 01:00:00,277.7414,-3.3510284,1.8246441,2.8660793e-07
41.381,-72.82753,1979-04-15 01:00:00,276.86005,0.88671875,-3.9726038,0.001035841
41.381,-72.82753,1979-04-16 01:00:00,278.59778,-0.9441538,0.86923313,0.00028918253
41.381,-72.82753,1979-04-17 01:00:00,277.4527,-1.4973173,1.3629789,0.00032919773
41.381,-72.82753,1979-04-18 01:00:00,281.3416,1.9489262,-2.8366709,0.0
41.381,-72.82753,1979-04-19 01:00:00,279.75244,-0.32847595,-3.2552128,0.0
41.381,-72.82753,1979-04-20 01:00:00,280.00305,-0.8708811,-3.1325512,0.0
41.381,-72.82753,1979-04-21 01:00:00,281.4355,0.1619122,-2.6634521,0.0
41.381,-72.82753,1979-04-22 01:00:00,280.4093,-1.2325907,2.3233595,0.0
41.381,-72.82753,1979-04-23 01:00:00,282.91382,0.8655876,2.626276,0.0
41.381,-72.82753,1979-04-24 01:00:00,287.25812,0.9805345,-3.3000288,0.0
41.381,-72.82753,1979-04-25 01:00:00,284.71313,1.0855579,1.9003227,0.0
41.381,-72.82753,1979-04-26 01:00:00,284.05432,-1.6977234,1.6301298,0.0
41.381,-72.82753,1979-04-27 01:00:00,285.40048,-2.7345886,3.1129026,0.00012607087
41.381,-72.82753,1979-04-28 01:00:00,285.38965,-1.0067091,3.6829453,0.0003948352
41.381,-72.82753,1979-04-29 01:00:00,285.4425,0.37040615,-0.8644228,0.0021401858
41.381,-72.82753,1979-04-30 01:00:00,286.78394,0.14513153,-2.265833,6.7520887e-07
41.381,-72.82753,1979-05-01 01:00:00,285.03015,1.634356,2.6423187,0.0
41.381,-72.82753,1979-05-02 01:00:00,285.02808,2.8450937,-2.6217318,0.0
41.381,-72.82753,1979-05-03 01:00:00,283.83002,2.472305,0.9365587,0.0
41.381,-72.82753,1979-05-04 01:00:00,283.9906,0.7871008,5.474492,0.0018373912
41.381,-72.82753,1979-05-05 01:00:00,287.1145,0.57939166,-3.4936848,0.0
41.381,-72.82753,1979-05-06 01:00:00,282.76624,1.2935236,-2.0587273,0.0
41.381,-72.82753,1979-05-07 01:00:00,284.28284,1.4500151,1.0827141,0.0
41.381,-72.82753,1979-05-08 01:00:00,285.54694,0.6957953,2.02326,0.0
41.381,-72.82753,1979-05-09 01:00:00,288.3772,0.869727,2.8315687,0.0
41.381,-72.82753,1979-05-10 01:00:00,294.35083,3.1149044,2.3395479,0.0
41.381,-72.82753,1979-05-11 01:00:00,295.95947,2.4533093,-0.34803718,0.0
41.381,-72.82753,1979-05-12 01:00:00,286.23804,-2.9921417,0.5086022,0.0
41.381,-72.82753,1979-05-13 01:00:00,287.36682,-4.0925446,1.2237716,0.00096121035
41.381,-72.82753,1979-05-14 01:00:00,289.0631,-0.40834832,2.008798,0.00054054125
41.381,-72.82753,1979-05-15 01:00:00,287.61182,-0.7681001,-1.2332926,0.0013060654
41.381,-72.82753,1979-05-16 01:00:00,287.79974,-1.0741158,0.8210445,0.0
41.381,-72.82753,1979-05-17 01:00:00,288.82812,1.8924577,-3.1734915,0.0
41.381,-72.82753,1979-05-18 01:00:00,288.13275,-2.9859009,-1.5999451,0.0
41.381,-72.82753,1979-05-19 01:00:00,288.2188,-3.6758585,-1.7610168,3.724807e-05
41.381,-72.82753,1979-05-20 01:00:00,286.71277,-4.043457,-1.0094156,0.0007637391
41.381,-72.82753,1979-05-21 01:00:00,289.01135,-0.29113865,-0.06411743,0.00011311361
41.381,-72.82753,1979-05-22 01:00:00,289.50958,1.30397,2.7558384,0.0
41.381,-72.82753,1979-05-23 01:00:00,289.08484,1.7482843,1.2421618,0.0
41.381,-72.82753,1979-05-24 01:00:00,288.36298,1.5690527,1.6588111,0.0023045454
41.381,-72.82753,1979-05-25 01:00:00,289.5172,0.2465477,2.193163,0.00171456
41.381,-72.82753,1979-05-26 01:00:00,288.73132,-1.8050852,2.7786684,6.3202075e-05
41.381,-72.82753,1979-05-27 01:00:00,285.60034,-0.120019495,4.3200502,4.6956484e-07
41.381,-72.82753,1979-05-28 01:00:00,288.1059,1.195266,5.759061,5.8877995e-05
41.381,-72.82753,1979-05-29 01:00:00,287.32776,0.018934667,2.6601152,0.00029978485
41.381,-72.82753,1979-05-30 01:00:00,287.64056,-2.2198467,0.74776024,0.0
41.381,-72.82753,1979-05-31 01:00:00,288.719,1.5139325,1.6177783,0.0
41.381,-72.82753,1979-06-01 01:00:00,290.9319,0.83140945,2.1040468,0.0
41.381,-72.82753,1979-06-02 01:00:00,288.40417,-2.5450134,0.65127087,0.0
41.381,-72.82753,1979-06-03 01:00:00,288.29285,-0.68964577,2.2361069,0.0
41.381,-72.82753,1979-06-04 01:00:00,289.70764,0.3927799,1.7784853,0.00018772745
41.381,-72.82753,1979-06-05 01:00:00,288.8794,-1.6396027,0.098599434,1.4765392e-06
41.381,-72.82753,1979-06-06 01:00:00,292.21594,2.6421652,0.46203327,0.0
41.381,-72.82753,1979-06-07 01:00:00,291.83197,1.3487799,1.8442509,0.0
41.381,-72.82753,1979-06-08 01:00:00,289.75043,-2.2042856,0.9066239,0.0
41.381,-72.82753,1979-06-09 01:00:00,291.0904,-0.88339424,2.1102571,3.0630035e-06
41.381,-72.82753,1979-06-10 01:00:00,292.17657,-0.09646046,2.204052,0.0
41.381,-72.82753,1979-06-11 01:00:00,291.32513,-0.31666553,3.347413,0.0
41.381,-72.82753,1979-06-12 01:00:00,290.1643,3.338299,-1.3595219,0.002352908
41.381,-72.82753,1979-06-13 01:00:00,286.91223,2.062725,-1.7791462,0.0
41.381,-72.82753,1979-06-14 01:00:00,287.83655,2.4584992,-1.003726,0.0
41.381,-72.82753,1979-06-15 01:00:00,290.6278,1.950388,2.3998938,0.0
41.381,-72.82753,1979-06-16 01:00:00,294.53088,2.6669183,2.9033308,0.0
41.381,-72.82753,1979-06-17 01:00:00,295.31116,2.24578,2.8809242,0.0
41.381,-72.82753,1979-06-18 01:00:00,292.56958,-0.9997406,0.90198356,3.782405e-05
41.381,-72.82753,1979-06-19 01:00:00,293.49402,-0.15315247,-4.7202463,0.00053146464
