latitude,longitude,time,t2m,u10,v10,tp
41.481,-72.72747,1979-01-01 01:00:00,277.5758,-0.9391184,2.9225502,5.976828e-05
41.481,-72.72747,1979-01-02 01:00:00,283.57288,1.7982383,4.348382,0.00011116403
41.481,-72.72747,1979-01-03 01:00:00,284.0547,0.7160155,1.8371906,0.0023289856
41.481,-72.72747,1979-01-04 01:00:00,264.61707,3.1854305,-1.0793343,0.0
41.481,-72.72747,1979-01-05 01:00:00,267.6194,2.6645813,1.2188355,0.0
41.481,-72.72747,1979-01-06 01:00:00,266.86768,0.82938933,-0.34746313,0.0
41.481,-72.72747,1979-01-07 01:00:00,271.29297,0.7066543,-1.1970606,1.927748e-05
41.481,-72.72747,1979-01-08 01:00:00,276.44727,0.07332516,2.6602125,0.0027277668
41.481,-72.72747,1979-01-09 01:00:00,272.44922,2.1570606,-2.3313608,0.00016517416
41.481,-72.72747,1979-01-10 01:00:00,267.36548,3.29616,0.9038053,0.0
41.481,-72.72747,1979-01-11 01:00:00,266.76758,3.0881882,0.39887232,0.0
41.481,-72.72747,1979-01-12 01:00:00,262.0042,0.39423847,-2.0501013,0.0
41.481,-72.72747,1979-01-13 01:00:00,267.06763,-1.7886362,-0.8222246,0.00016469568
41.481,-72.72747,1979-01-14 01:00:00,274.5216,-2.4673014,-2.445322,0.00019306327
41.481,-72.72747,1979-01-15 01:00:00,275.09937,4.203639,0.19985294,2.6318594e-06
41.481,-72.72747,1979-01-16 01:00:00,266.8462,2.678179,0.33831692,0.0
41.481,-72.72747,1979-01-17 01:00:00,269.32324,1.7984719,-1.4902124,0.0
41.481,-72.72747,1979-01-18 01:00:00,273.41455,1.411524,1.7374525,0.00032093585
41.481,-72.72747,1979-01-19 01:00:00,261.0963,1.8400068,-5.085801,0.0
41.481,-72.72747,1979-01-20 01:00:00,263.1692,0.93308234,-1.5050812,0.0
41.481,-72.72747,1979-01-21 01:00:00,269.92114,-1.6701622,0.16712886,0.001604089
41.481,-72.72747,1979-01-22 01:00:00,280.61462,3.3210487,4.0321074,0.0003059641
41.481,-72.72747,1979-01-23 01:00:00,272.20972,3.604971,-0.82736206,2.5952431e-08
41.481,-72.72747,1979-01-24 01:00:00,271.25732,0.71217155,1.2819796,0.0
41.481,-72.72747,1979-01-25 01:00:00,276.06982,-6.467143,-0.625432,0.0014464923
41.481,-72.72747,1979-01-26 01:00:00,273.8692,2.24688,-1.9630136,0.00092087226
41.481,-72.72747,1979-01-27 01:00:00,274.53992,1.3187065,-2.217637,0.00017938142
41.481,-72.72747,1979-01-28 01:00:00,274.6167,2.1924047,-1.8131266,0.0
41.481,-72.72747,1979-01-29 01:00:00,274.94403,2.0860338,-2.2348766,4.4028166e-06
41.481,-72.72747,1979-01-30 01:00:00,273.40637,3.5879135,-3.5824594,0.0
41.481,-72.72747,1979-01-31 01:00:00,271.266,2.7744703,-2.8916473,1.0091753e-08
41.481,-72.72747,1979-02-01 01:00:00,270.104,1.9818368,-1.7297363,7.3138835e-08
41.481,-72.72747,1979-02-02 01:00:00,265.8374,3.2738953,-3.7397623,5.653237e-08
41.481,-72.72747,1979-02-03 01:00:00,265.81628,3.002756,-3.2524567,0.0
41.481,-72.72747,1979-02-04 01:00:00,268.64258,1.9840466,-2.340973,0.0
41.481,-72.72747,1979-02-05 01:00:00,271.54407,2.4617891,1.4652066,1.1853263e-06
41.481,-72.72747,1979-02-06 01:00:00,263.64758,5.1468964,-2.626832,1.035005e-08
41.481,-72.72747,1979-02-07 01:00:00,264.32397,2.4756165,-1.5205231,0.0
41.481,-72.72747,1979-02-08 01:00:00,267.88318,-1.4164286,-1.6006317,0.0011036025
41.481,-72.72747,1979-02-09 01:00:00,266.57275,2.697607,-1.3227091,0.0
41.481,-72.72747,1979-02-10 01:00:00,259.62573,2.182867,-3.0479546,0.0
41.481,-72.72747,1979-02-11 01:00:00,259.12677,2.8539896,-2.5649872,2.4789188e-08
41.481,-72.72747,1979-02-12 01:00:00,255.64772,1.4941705,-1.8783026,0.0
41.481,-72.72747,1979-02-13 01:00:00,261.34424,0.6781007,-0.40833664,0.00020178765
41.481,-72.72747,1979-02-14 01:00:00,257.19055,2.1370602,-2.9944458,0.0
41.481,-72.72747,1979-02-15 01:00:00,258.10706,2.0407865,-1.3714304,0.0
41.481,-72.72747,1979-02-16 01:00:00,262.48242,0.16227913,-2.087555,0.0
41.481,-72.72747,1979-02-17 01:00:00,261.8031,1.2664483,-3.5273714,0.0
41.481,-72.72747,1979-02-18 01:00:00,256.20737,1.5683972,-3.252015,0.0
41.481,-72.72747,1979-02-19 01:00:00,261.1914,0.2306509,1.4913921,0.0
41.481,-72.72747,1979-02-20 01:00:00,266.42444,0.17332458,-2.553977,0.0
41.481,-72.72747,1979-02-21 01:00:00,269.41125,1.6179916,1.9136362,0.0
41.481,-72.72747,1979-02-22 01:00:00,277.068,2.5420704,2.4657106,1.2441918e-05
41.481,-72.72747,1979-02-23 01:00:00,273.77722,0.9739745,-2.3168955,0.0
41.481,-72.72747,1979-02-24 01:00:00,274.4662,-2.36232,1.8600454,6.466011e-06
41.481,-72.72747,1979-02-25 01:00:00,276.818,-0.68261147,-2.6974182,0.001789009
41.481,-72.72747,1979-02-26 01:00:00,274.63507,-3.819397,-3.4424467,6.101487e-05
41.481,-72.72747,1979-02-27 01:00:00,272.4442,-2.189561,-2.7524118,4.639156e-05
41.481,-72.72747,1979-02-28 01:00:00,273.76587,2.483615,-2.146082,4.1954927e-06
41.481,-72.72747,1979-03-01 01:00:00,275.2141,1.3434532,-1.5775461,0.0
41.481,-72.72747,1979-03-02 01:00:00,275.11188,-1.5809784,1.0381496,0.0
41.481,-72.72747,1979-03-03 01:00:00,276.20032,-0.61805725,-1.8028879,1.3517738e-06
41.481,-72.72747,1979-03-04 01:00:00,273.53485,-1.0638895,1.3796563,0.0
41.481,-72.72747,1979-03-05 01:00:00,280.0526,-0.9292755,2.6407747,4.4147542e-05
41.481,-72.72747,1979-03-06 01:00:00,281.7984,-0.52853584,3.1154385,8.49805e-05
41.481,-72.72747,1979-03-07 01:00:00,281.01764,-0.6089086,2.8852243,0.0014682572
41.481,-72.72747,1979-03-08 01:00:00,279.96356,-0.24575675,-2.672696,1.2724267e-06
41.481,-72.72747,1979-03-09 01:00:00,277.39795,0.8280297,-2.5628815,0.0
41.481,-72.72747,1979-03-10 01:00:00,276.9756,-0.49862385,-0.12918091,0.0
41.481,-72.72747,1979-03-11 01:00:00,278.27106,-0.05584711,1.8051505,0.00055754813
41.481,-72.72747,1979-03-12 01:00:00,269.87146,3.730548,-3.1158447,1.5114438e-08
41.481,-72.72747,1979-03-13 01:00:00,271.06836,3.2523985,-2.1456766,0.0
41.481,-72.72747,1979-03-14 01:00:00,276.9225,1.3244754,3.8168354,0.0
41.481,-72.72747,1979-03-15 01:00:00,279.76147,2.903491,0.10289097,9.731739e-07
41.481,-72.72747,1979-03-16 01:00:00,267.40308,3.0876312,-3.1157074,0.0
41.481,-72.72747,1979-03-17 01:00:00,271.70105,0.36726093,1.07621,0.0
41.481,-72.72747,1979-03-18 01:00:00,273.48303,-0.5063114,-2.38791,0.0
41.481,-72.72747,1979-03-19 01:00:00,273.1646,-0.14517307,-2.6511078,0.0
41.481,-72.72747,1979-03-20 01:00:00,276.8756,0.70359,-3.031331,4.994945e-08
41.481,-72.72747,1979-03-21 01:00:00,277.97437,0.18359,-4.178898,0.0
41.481,-72.72747,1979-03-22 01:00:00,279.02234,-0.17083836,1.3875904,0.0
41.481,-72.72747,1979-03-23 01:00:00,282.51685,0.98799133,-1.8296137,0.0
41.481,-72.72747,1979-03-24 01:00:00,280.2149,0.016096711,2.402873,0.0
41.481,-72.72747,1979-03-25 01:00:00,283.05157,-4.7152567,3.7356577,0.00084928575
41.481,-72.72747,1979-03-26 01:00:00,279.36975,-0.1581192,1.9014578,0.0
41.481,-72.72747,1979-03-27 01:00:00,277.70508,3.2845507,0.50126004,0.0
41.481,-72.72747,1979-03-28 01:00:00,274.3109,1.4577731,-2.2053385,0.0
41.481,-72.72747,1979-03-29 01:00:00,274.2727,0.47135645,2.7089243,0.0
41.481,-72.72747,1979-03-30 01:00:00,279.62787,-0.65216446,1.6410102,8.104471e-05
41.481,-72.72747,1979-03-31 01:00:00,281.34473,-1.0315781,1.1018571,1.9404979e-07
41.481,-72.72747,1979-04-01 01:00:00,284.161,1.283209,1.6662822,1.8420251e-06
41.481,-72.72747,1979-04-02 01:00:00,280.45685,-2.3071756,-1.3341064,6.8157533e-07
41.481,-72.72747,1979-04-03 01:00:00,279.521,-2.696494,1.139107,0.0001032367
