latitude,longitude,time,t2m,u10,v10,tp
41.581,-73.12768,1979-01-01 01:00:00,276.91687,-0.71460056,2.5812416,8.1724094e-05
41.581,-73.12768,1979-01-02 01:00:00,282.9978,1.6573691,4.0330744,6.275586e-05
41.581,-73.12768,1979-01-03 01:00:00,282.86707,1.046704,1.172884,0.0018508497
41.581,-73.12768,1979-01-04 01:00:00,262.5597,2.6335506,-0.43040848,0.0
41.581,-73.12768,1979-01-05 01:00:00,266.31226,2.483673,1.2220703,0.0
41.581,-73.12768,1979-01-06 01:00:00,265.10938,0.83500457,-0.42632055,0.0
41.581,-73.12768,1979-01-07 01:00:00,270.48877,0.7795303,-0.6041651,1.3183764e-05
41.581,-73.12768,1979-01-08 01:00:00,275.43994,-0.23990726,2.0713453,0.0016371843
41.581,-73.12768,1979-01-09 01:00:00,270.91064,2.2041798,-2.34723,0.00011600634
41.581,-73.12768,1979-01-10 01:00:00,264.69287,3.0366385,0.82156044,0.0
41.581,-73.12768,1979-01-11 01:00:00,264.2605,2.7739792,0.3997268,0.0
41.581,-73.12768,1979-01-12 01:00:00,259.61945,0.49311543,-2.1062536,0.0
41.581,-73.12768,1979-01-13 01:00:00,265.375,-1.6934214,-0.6663408,0.00016711085
41.581,-73.12768,1979-01-14 01:00:00,273.51367,-2.7180338,-1.9791355,0.00016197433
41.581,-73.12768,1979-01-15 01:00:00,274.47034,4.4391127,-1.2360601,9.119125e-06
41.581,-73.12768,1979-01-16 01:00:00,264.4165,2.7763236,0.33990383,0.0
41.581,-73.12768,1979-01-17 01:00:00,267.20947,2.0046487,-1.2901392,0.0
41.581,-73.12768,1979-01-18 01:00:00,272.052,1.4613287,1.3855238,0.00018642616
41.581,-73.12768,1979-01-19 01:00:00,259.22632,2.567546,-4.778184,4.407866e-09
41.581,-73.12768,1979-01-20 01:00:00,260.739,0.99576545,-1.619339,0.0
41.581,-73.12768,1979-01-21 01:00:00,268.7256,-1.6334801,0.16102535,0.0014982756
41.581,-73.12768,1979-01-22 01:00:00,279.6624,3.1245155,2.6990995,0.00015796495
41.581,-73.12768,1979-01-23 01:00:00,270.72205,3.5290432,-0.95321655,4.269241e-07
41.581,-73.12768,1979-01-24 01:00:00,269.62988,0.98597527,1.1991243,0.0
41.581,-73.12768,1979-01-25 01:00:00,275.23743,-6.1846724,-0.7123461,0.0014708131
41.581,-73.12768,1979-01-26 01:00:00,273.85846,1.988335,-2.5074472,0.0005247386
41.581,-73.12768,1979-01-27 01:00:00,273.93866,1.4327202,-2.055955,0.0002794697
41.581,-73.12768,1979-01-28 01:00:00,274.5926,2.47573,-2.0610514,0.0
41.581,-73.12768,1979-01-29 01:00:00,274.60388,2.3460436,-2.3131847,2.601926e-06
41.581,-73.12768,1979-01-30 01:00:00,272.4198,3.8617172,-3.5682993,2.0574635e-07
41.581,-73.12768,1979-01-31 01:00:00,270.12512,2.973445,-2.514328,4.3280124e-07
41.581,-73.12768,1979-02-01 01:00:00,268.76843,2.1477304,-1.8186035,3.7346672e-07
41.581,-73.12768,1979-02-02 01:00:00,264.53906,3.7493591,-3.8609781,5.555603e-07
41.581,-73.12768,1979-02-03 01:00:00,264.44666,3.3257542,-3.249649,2.1683036e-07
41.581,-73.12768,1979-02-04 01:00:00,267.01978,2.1609263,-2.2302551,0.0
41.581,-73.12768,1979-02-05 01:00:00,271.1726,3.0455294,0.9561735,6.352657e-07
41.581,-73.12768,1979-02-06 01:00:00,262.14758,4.7985077,-2.3686533,4.3339787e-07
41.581,-73.12768,1979-02-07 01:00:00,262.52588,2.5838928,-1.5774078,0.0
41.581,-73.12768,1979-02-08 01:00:00,266.82178,-1.1587381,-1.422226,0.0010310493
41.581,-73.12768,1979-02-09 01:00:00,264.92407,2.6446285,-1.1089029,1.317801e-07
41.581,-73.12768,1979-02-10 01:00:00,258.09302,2.423956,-2.9346733,2.9385205e-09
41.581,-73.12768,1979-02-11 01:00:00,257.8615,2.8065042,-2.365036,2.2046152e-09
41.581,-73.12768,1979-02-12 01:00:00,254.2405,1.5884088,-1.7827215,0.0
41.581,-73.12768,1979-02-13 01:00:00,260.81738,0.7626344,-0.99808884,0.00021471045
41.581,-73.12768,1979-02-14 01:00:00,255.82579,2.267065,-2.8347778,0.0
41.581,-73.12768,1979-02-15 01:00:00,256.7533,2.0287015,-1.3578806,0.0
41.581,-73.12768,1979-02-16 01:00:00,260.0022,0.43193245,-2.0801086,0.0
41.581,-73.12768,1979-02-17 01:00:00,260.7235,1.7891839,-3.365018,5.877041e-09
41.581,-73.12768,1979-02-18 01:00:00,254.75082,1.8587414,-3.132142,0.0
41.581,-73.12768,1979-02-19 01:00:00,260.5127,1.026061,1.2284222,0.0
41.581,-73.12768,1979-02-20 01:00:00,265.0703,0.7697296,-2.2168188,0.0
41.581,-73.12768,1979-02-21 01:00:00,268.9591,1.8396713,1.682313,0.0
41.581,-73.12768,1979-02-22 01:00:00,276.34106,2.2766895,2.2713747,2.572373e-06
41.581,-73.12768,1979-02-23 01:00:00,272.85425,0.81271964,-2.3330088,0.0
41.581,-73.12768,1979-02-24 01:00:00,273.63324,-2.1269684,1.8897696,2.0001053e-05
41.581,-73.12768,1979-02-25 01:00:00,276.5551,-0.46056557,-2.5368958,0.00153143
41.581,-73.12768,1979-02-26 01:00:00,273.9516,-3.6738892,-3.0508451,3.4759578e-05
41.581,-73.12768,1979-02-27 01:00:00,271.6455,-2.1686869,-2.4062204,2.6371705e-05
