latitude,longitude,time,t2m,u10,v10,tp
41.481,-72.92758,1979-01-01 01:00:00,277.48865,-0.8611765,2.9301186,0.00010125847
41.481,-72.92758,1979-01-02 01:00:00,283.49152,1.9041953,4.466302,9.3595765e-05
41.481,-72.92758,1979-01-03 01:00:00,283.52942,0.81696767,1.5517902,0.0019799226
41.481,-72.92758,1979-01-04 01:00:00,263.83838,3.1685848,-0.9175911,0.0
41.481,-72.92758,1979-01-05 01:00:00,267.36768,2.865509,1.3028809,0.0
41.481,-72.92758,1979-01-06 01:00:00,266.5332,1.0347116,-0.39745092,0.0
41.481,-72.92758,1979-01-07 01:00:00,271.20264,0.92564845,-1.0026636,1.7614662e-05
41.481,-72.92758,1979-01-08 01:00:00,276.71533,0.12532711,2.6389723,0.0023383037
41.481,-72.92758,1979-01-09 01:00:00,271.98633,2.3379688,-2.5370493,0.0001512549
41.481,-72.92758,1979-01-10 01:00:00,266.37622,3.4829276,0.8725248,0.0
41.481,-72.92758,1979-01-11 01:00:00,265.95874,3.2588425,0.3740005,0.0
41.481,-72.92758,1979-01-12 01:00:00,261.2857,0.37324238,-2.3331823,0.0
41.481,-72.92758,1979-01-13 01:00:00,266.72412,-2.0009165,-0.805562,0.00017695721
41.481,-72.92758,1979-01-14 01:00:00,274.21887,-2.7317057,-2.5557957,0.00017882451
41.481,-72.92758,1979-01-15 01:00:00,274.97314,4.528468,-0.32932186,5.1058123e-06
41.481,-72.92758,1979-01-16 01:00:00,266.09375,3.0224173,0.33770657,0.0
41.481,-72.92758,1979-01-17 01:00:00,268.81982,2.095347,-1.5593042,0.0
41.481,-72.92758,1979-01-18 01:00:00,273.08032,1.6756842,1.6244154,0.0002476134
41.481,-72.92758,1979-01-19 01:00:00,260.46326,2.3502607,-5.37584,0.0
41.481,-72.92758,1979-01-20 01:00:00,262.18848,1.0184095,-1.7276764,0.0
41.481,-72.92758,1979-01-21 01:00:00,269.73218,-1.8753014,0.20985347,0.0015612587
41.481,-72.92758,1979-01-22 01:00:00,280.22388,3.4616737,3.6344023,0.00024954346
41.481,-72.92758,1979-01-23 01:00:00,271.80652,3.8112698,-0.8868408,7.313929e-08
41.481,-72.92758,1979-01-24 01:00:00,270.86572,0.8488903,1.30264,0.0
