latitude,longitude,time,t2m,u10,v10,tp
41.381,-73.32779,1979-01-01 01:00:00,277.4148,-0.8443308,2.78339,0.00017389924
41.381,-73.32779,1979-01-02 01:00:00,283.2879,1.5337119,4.237542,7.9947116e-05
41.381,-73.32779,1979-01-03 01:00:00,282.729,1.1951416,0.3845539,0.0018068699
41.381,-73.32779,1979-01-04 01:00:00,263.05615,2.6488094,-0.70726395,0.0
41.381,-73.32779,1979-01-05 01:00:00,266.9502,2.6557922,1.1612793,0.0
41.381,-73.32779,1979-01-06 01:00:00,265.7102,0.4126413,-0.23137426,0.0
41.381,-73.32779,1979-01-07 01:00:00,270.8982,1.1293838,-0.69284916,9.3023755e-06
41.381,-73.32779,1979-01-08 01:00:00,277.0547,-0.036904335,2.52032,0.0018669765
41.381,-73.32779,1979-01-09 01:00:00,271.3601,2.3185596,-2.4851694,9.2194925e-05
41.381,-73.32779,1979-01-10 01:00:00,264.93335,3.289324,0.69344765,0.0
41.381,-73.32779,1979-01-11 01:00:00,265.0437,3.1323776,0.1729812,0.0
41.381,-73.32779,1979-01-12 01:00:00,260.71832,-0.261096,-2.3558874,0.0
41.381,-73.32779,1979-01-13 01:00:00,266.57544,-2.0459604,-0.6615801,0.00021180476
41.381,-73.32779,1979-01-14 01:00:00,274.24072,-3.2024088,-2.0034275,0.00012944346
41.381,-73.32779,1979-01-15 01:00:00,274.52734,4.768092,-1.3213873,9.240201e-06
41.381,-73.32779,1979-01-16 01:00:00,264.91797,3.0075247,0.23577785,0.0
41.381,-73.32779,1979-01-17 01:00:00,268.29028,2.1820168,-1.4013453,0.0
41.381,-73.32779,1979-01-18 01:00:00,272.7378,2.0008795,1.4231215,8.863741e-05
41.381,-73.32779,1979-01-19 01:00:00,259.77075,2.8220625,-5.2737894,0.0
41.381,-73.32779,1979-01-20 01:00:00,261.51465,0.80985236,-1.8637848,0.0
41.381,-73.32779,1979-01-21 01:00:00,269.83936,-2.2482872,0.35084468,0.0013591513
41.381,-73.32779,1979-01-22 01:00:00,279.22748,3.342533,2.46033,0.00013688813
41.381,-73.32779,1979-01-23 01:00:00,271.28918,3.7602444,-1.0445251,4.108124e-07
41.381,-73.32779,1979-01-24 01:00:00,270.62585,0.41236687,1.3529634,0.0
41.381,-73.32779,1979-01-25 01:00:00,276.39343,-7.647319,-0.41763783,0.0020573006
41.381,-73.32779,1979-01-26 01:00:00,273.74567,2.6594777,-2.4240122,0.00040918362
41.381,-73.32779,1979-01-27 01:00:00,274.03772,1.7291679,-2.2061625,0.00031801854
41.381,-73.32779,1979-01-28 01:00:00,274.65558,2.5248022,-2.010087,0.0
41.381,-73.32779,1979-01-29 01:00:00,274.64008,2.593236,-2.32765,2.903107e-06
41.381,-73.32779,1979-01-30 01:00:00,272.82715,4.052025,-3.408143,1.0617691e-07
41.381,-73.32779,1979-01-31 01:00:00,271.00452,3.3339186,-2.7578583,2.5980262e-07
41.381,-73.32779,1979-02-01 01:00:00,269.8568,2.185328,-1.7496948,5.521679e-07
41.381,-73.32779,1979-02-02 01:00:00,265.41016,3.8765564,-4.006608,3.7375594e-07
41.381,-73.32779,1979-02-03 01:00:00,265.71204,3.512888,-3.4904938,4.7941285e-08
41.381,-73.32779,1979-02-04 01:00:00,268.5703,2.0690074,-2.1557922,0.0
41.381,-73.32779,1979-02-05 01:00:00,272.02014,3.6651583,0.6560026,1.0845743e-06
41.381,-73.32779,1979-02-06 01:00:00,262.74866,4.8885956,-2.6223154,1.0617623e-07
41.381,-73.32779,1979-02-07 01:00:00,263.64282,2.5627747,-1.5249176,0.0
41.381,-73.32779,1979-02-08 01:00:00,267.1759,-1.363328,-1.5835419,0.0011090181
41.381,-73.32779,1979-02-09 01:00:00,265.75684,2.9063473,-1.2915812,0.0
41.381,-73.32779,1979-02-10 01:00:00,259.08643,2.4273129,-3.1699028,0.0
41.381,-73.32779,1979-02-11 01:00:00,258.88495,2.8405619,-2.6180878,0.0
41.381,-73.32779,1979-02-12 01:00:00,255.7129,1.3540338,-2.024787,0.0
41.381,-73.32779,1979-02-13 01:00:00,261.19775,0.6481935,-0.6209526,0.00032754446
41.381,-73.32779,1979-02-14 01:00:00,256.70886,2.2336178,-3.010437,0.0
41.381,-73.32779,1979-02-15 01:00:00,258.0133,2.0096586,-1.3246775,0.0
41.381,-73.32779,1979-02-16 01:00:00,261.30933,-0.31910515,-2.4027405,0.0
41.381,-73.32779,1979-02-17 01:00:00,261.8297,1.8436882,-3.5797396,0.0
41.381,-73.32779,1979-02-18 01:00:00,255.53525,1.6829602,-3.288392,0.0
41.381,-73.32779,1979-02-19 01:00:00,260.74658,0.7438345,1.3377666,1.260596e-07
41.381,-73.32779,1979-02-20 01:00:00,265.77844,0.5587311,-2.4355688,0.0
41.381,-73.32779,1979-02-21 01:00:00,269.2848,1.781932,1.8894663,0.0
41.381,-73.32779,1979-02-22 01:00:00,276.5542,2.3323536,2.2743044,4.4656936e-06
41.381,-73.32779,1979-02-23 01:00:00,273.25977,0.15122062,-2.6240854,0.0
41.381,-73.32779,1979-02-24 01:00:00,274.07092,-2.6666412,1.690795,3.5375313e-05
41.381,-73.32779,1979-02-25 01:00:00,276.83887,-0.5481205,-2.8293152,0.0019575716
41.381,-73.32779,1979-02-26 01:00:00,274.52173,-4.1135864,-2.9856596,4.5318302e-05
41.381,-73.32779,1979-02-27 01:00:00,272.40344,-2.6956644,-2.1158152,4.5826975e-05
41.381,-73.32779,1979-02-28 01:00:00,272.89868,2.7643766,-2.3860722,8.7067656e-07
41.381,-73.32779,1979-03-01 01:00:00,274.60193,0.69654155,-1.7989817,0.0
41.381,-73.32779,1979-03-02 01:00:00,275.029,-1.2767181,1.4263332,1.967288e-06
41.381,-73.32779,1979-03-03 01:00:00,275.8802,-0.5459137,-1.7489328,9.972041e-07
41.381,-73.32779,1979-03-04 01:00:00,273.72998,-1.3756571,1.1599298,1.2664896e-06
41.381,-73.32779,1979-03-05 01:00:00,280.06326,-1.119278,2.5575228,0.0002883945
41.381,-73.32779,1979-03-06 01:00:00,282.0357,-0.42779732,3.2808437,4.0652347e-05
41.381,-73.32779,1979-03-07 01:00:00,280.8767,-0.1401586,2.4560251,0.0022644845
41.381,-73.32779,1979-03-08 01:00:00,279.01697,0.4564222,-2.3243074,0.0
41.381,-73.32779,1979-03-09 01:00:00,276.59875,0.39065176,-2.4383698,0.0
41.381,-73.32779,1979-03-10 01:00:00,276.96387,-0.1855135,0.2609558,0.0
41.381,-73.32779,1979-03-11 01:00:00,278.24268,-0.47296137,1.0546622,0.00072105206
41.381,-73.32779,1979-03-12 01:00:00,269.85913,3.2940245,-3.1828613,2.0645803e-07
41.381,-73.32779,1979-03-13 01:00:00,271.0265,3.3616514,-1.9486551,0.0
41.381,-73.32779,1979-03-14 01:00:00,276.3203,0.8269168,3.3615131,0.0
41.381,-73.32779,1979-03-15 01:00:00,278.0807,3.1384764,-0.3211813,0.0
