latitude,longitude,time,t2m,u10,v10,tp
41.381,-73.22774,1979-01-01 01:00:00,277.63403,-0.9036875,3.120304,0.00025239357
41.381,-73.22774,1979-01-02 01:00:00,283.36798,1.9201865,4.739251,8.121597e-05
41.381,-73.22774,1979-01-03 01:00:00,282.91394,1.1342285,0.9621906,0.0018319658
41.381,-73.22774,1979-01-04 01:00:00,263.32617,3.2033749,-0.9664192,0.0
41.381,-73.22774,1979-01-05 01:00:00,267.32056,3.2722473,1.3650147,0.0
41.381,-73.22774,1979-01-06 01:00:00,266.2578,0.9266794,-0.16472387,0.0
41.381,-73.22774,1979-01-07 01:00:00,271.24146,1.3392227,-0.86332035,1.6101016e-05
41.381,-73.22774,1979-01-08 01:00:00,277.46094,0.27266598,2.8928785,0.00218714
41.381,-73.22774,1979-01-09 01:00:00,271.6825,2.6383839,-2.8098764,0.000110624474
41.381,-73.22774,1979-01-10 01:00:00,265.4619,3.8994315,0.78512245,0.0
41.381,-73.22774,1979-01-11 01:00:00,265.4983,3.735405,0.20859522,0.0
41.381,-73.22774,1979-01-12 01:00:00,261.14606,-0.101122856,-2.7758093,0.0
41.381,-73.22774,1979-01-13 01:00:00,267.04004,-2.493226,-0.6245928,0.00021410917
41.381,-73.22774,1979-01-14 01:00:00,274.40796,-3.4574137,-2.5422459,0.00021041241
41.381,-73.22774,1979-01-15 01:00:00,274.8009,5.229274,-0.9031744,7.796181e-06
41.381,-73.22774,1979-01-16 01:00:00,265.437,3.5680716,0.25714016,0.0
41.381,-73.22774,1979-01-17 01:00:00,268.70728,2.5045266,-1.6939478,0.0
41.381,-73.22774,1979-01-18 01:00:00,272.99536,2.2337897,1.5759535,0.00011879975
41.381,-73.22774,1979-01-19 01:00:00,260.2411,3.033183,-6.014268,0.0
41.381,-73.22774,1979-01-20 01:00:00,261.91016,1.0390394,-2.0822296,0.0
41.381,-73.22774,1979-01-21 01:00:00,270.1411,-2.4932213,0.4691308,0.0014111414
41.381,-73.22774,1979-01-22 01:00:00,279.51788,3.7968788,3.151248,0.00023731177
41.381,-73.22774,1979-01-23 01:00:00,271.6162,4.221182,-1.0081177,2.0674997e-07
41.381,-73.22774,1979-01-24 01:00:00,271.0381,0.64307976,1.433774,0.0
41.381,-73.22774,1979-01-25 01:00:00,276.43384,-8.446391,-0.6249132,0.0019936853
41.381,-73.22774,1979-01-26 01:00:00,273.90698,2.953179,-2.416566,0.00040093792
41.381,-73.22774,1979-01-27 01:00:00,274.18408,1.9096489,-2.464097,0.00031115313
41.381,-73.22774,1979-01-28 01:00:00,274.89752,2.8635473,-2.152299,0.0
41.381,-73.22774,1979-01-29 01:00:00,274.82483,2.8492174,-2.5430431,4.3921355e-06
41.381,-73.22774,1979-01-30 01:00:00,273.06592,4.46682,-3.6360483,3.672153e-08
41.381,-73.22774,1979-01-31 01:00:00,271.17944,3.6951246,-3.0464325,1.2147666e-07
41.381,-73.22774,1979-02-01 01:00:00,270.08813,2.4298348,-1.946228,3.5555513e-07
41.381,-73.22774,1979-02-02 01:00:00,265.6383,4.370819,-4.5144205,2.6749694e-07
41.381,-73.22774,1979-02-03 01:00:00,265.87573,3.9372044,-3.9131012,2.1196229e-08
41.381,-73.22774,1979-02-04 01:00:00,268.79346,2.401527,-2.4841614,0.0
41.381,-73.22774,1979-02-05 01:00:00,272.14917,3.9378633,0.97173744,8.785755e-07
41.381,-73.22774,1979-02-06 01:00:00,263.10132,5.719162,-3.0118418,3.6721758e-08
41.381,-73.22774,1979-02-07 01:00:00,263.97876,3.0018616,-1.7732086,0.0
41.381,-73.22774,1979-02-08 01:00:00,267.511,-1.8036356,-1.9048309,0.0011334283
41.381,-73.22774,1979-02-09 01:00:00,266.18054,3.362402,-1.449357,0.0
41.381,-73.22774,1979-02-10 01:00:00,259.4187,2.7688046,-3.7356987,0.0
41.381,-73.22774,1979-02-11 01:00:00,259.24347,3.368394,-3.1398163,0.0
41.381,-73.22774,1979-02-12 01:00:00,256.0896,1.670318,-2.417121,0.0
41.381,-73.22774,1979-02-13 01:00:00,261.56177,0.72348034,-0.7575798,0.00031126998
41.381,-73.22774,1979-02-14 01:00:00,257.11267,2.5926266,-3.623108,0.0
41.381,-73.22774,1979-02-15 01:00:00,258.4901,2.401016,-1.5647898,0.0
41.381,-73.22774,1979-02-16 01:00:00,261.7915,-0.09956169,-2.7295227,0.0
41.381,-73.22774,1979-02-17 01:00:00,262.1134,1.9443963,-4.175687,0.0
41.381,-73.22774,1979-02-18 01:00:00,256.0211,1.9650036,-3.9590464,0.0
41.381,-73.22774,1979-02-19 01:00:00,261.1748,0.71459866,1.4275494,9.03342e-08
41.381,-73.22774,1979-02-20 01:00:00,266.24182,0.5565338,-2.826682,0.0
41.381,-73.22774,1979-02-21 01:00:00,269.5775,1.9874984,2.0236216,0.0
41.381,-73.22774,1979-02-22 01:00:00,276.6886,2.7649708,2.5835085,6.843855e-06
41.381,-73.22774,1979-02-23 01:00:00,273.50818,0.3282836,-2.840272,0.0
41.381,-73.22774,1979-02-24 01:00:00,274.20355,-2.9548492,1.8333731,6.310335e-05
41.381,-73.22774,1979-02-25 01:00:00,276.93256,-0.752161,-3.1209412,0.0020367801
41.381,-73.22774,1979-02-26 01:00:00,274.57806,-4.5357056,-3.5604887,7.845415e-05
41.381,-73.22774,1979-02-27 01:00:00,272.43262,-2.8775492,-2.5915232,8.5642205e-05
41.381,-73.22774,1979-02-28 01:00:00,273.23376,3.1380339,-2.5486698,7.096887e-07
41.381,-73.22774,1979-03-01 01:00:00,274.62793,0.98835063,-1.8493357,0.0
41.381,-73.22774,1979-03-02 01:00:00,275.09155,-1.4321136,1.4041774,4.15901e-07
41.381,-73.22774,1979-03-03 01:00:00,276.0611,-0.4719391,-1.9170237,1.327599e-06
41.381,-73.22774,1979-03-04 01:00:00,273.68774,-1.4482889,1.221911,1.0102067e-06
41.381,-73.22774,1979-03-05 01:00:00,280.04007,-1.1240387,2.7567415,0.00030769932
41.381,-73.22774,1979-03-06 01:00:00,282.02032,-0.3774128,3.567953,3.0310059e-05
41.381,-73.22774,1979-03-07 01:00:00,280.81927,-0.08122915,3.0138865,0.0021575452
41.381,-73.22774,1979-03-08 01:00:00,279.3244,0.3381666,-2.6010408,8.5288775e-08
41.381,-73.22774,1979-03-09 01:00:00,276.79077,0.6770287,-2.7294464,0.0
41.381,-73.22774,1979-03-10 01:00:00,276.85547,0.25931072,0.42941284,0.0
41.381,-73.22774,1979-03-11 01:00:00,278.1562,-0.2634887,1.4129386,0.00068683864
41.381,-73.22774,1979-03-12 01:00:00,269.9414,3.805377,-3.5273438,1.413448e-07
41.381,-73.22774,1979-03-13 01:00:00,271.25012,3.7681456,-2.0985575,0.0
41.381,-73.22774,1979-03-14 01:00:00,276.59058,1.2545291,3.9113178,0.0
41.381,-73.22774,1979-03-15 01:00:00,278.33472,3.476489,-0.11830044,0.0
41.381,-73.22774,1979-03-16 01:00:00,267.38916,3.371811,-3.4156342,0.0
41.381,-73.22774,1979-03-17 01:00:00,272.318,0.59925556,-0.31050873,0.0
41.381,-73.22774,1979-03-18 01:00:00,274.06482,-0.21428871,-2.6941843,0.0
41.381,-73.22774,1979-03-19 01:00:00,273.26862,-0.3705759,-2.710617,0.0
41.381,-73.22774,1979-03-20 01:00:00,276.58606,0.8572765,-3.2504473,0.0
