latitude,longitude,time,t2m,u10,v10,tp
41.681,-73.62795,1979-01-01 01:00:00,276.45398,-1.0326242,2.434391,6.7994944e-05
41.681,-73.62795,1979-01-02 01:00:00,283.21594,0.660665,3.9711847,0.00016338185
41.681,-73.62795,1979-01-03 01:00:00,281.6161,1.5401123,0.19119453,0.00211366
41.681,-73.62795,1979-01-04 01:00:00,261.85144,2.2463436,0.11829758,0.0
41.681,-73.62795,1979-01-05 01:00:00,266.01,2.306427,1.2599732,0.0
41.681,-73.62795,1979-01-06 01:00:00,264.4685,-0.58723664,0.43146753,0.0
41.681,-73.62795,1979-01-07 01:00:00,269.3982,0.4986465,0.61098385,2.1079813e-06
41.681,-73.62795,1979-01-08 01:00:00,275.7744,-0.685586,1.9702711,0.0006847372
41.681,-73.62795,1979-01-09 01:00:00,269.68347,1.7592335,-2.138856,7.025272e-05
41.681,-73.62795,1979-01-10 01:00:00,262.66528,2.166033,1.1857266,0.0
41.681,-73.62795,1979-01-11 01:00:00,263.31543,2.325737,0.51615137,0.0
41.681,-73.62795,1979-01-12 01:00:00,258.75397,-0.79661846,-1.6666784,0.0
41.681,-73.62795,1979-01-13 01:00:00,264.2622,-1.5289927,-0.0126543045,0.00015711227
41.681,-73.62795,1979-01-14 01:00:00,273.339,-2.6467447,-0.94690895,0.00014847271
41.681,-73.62795,1979-01-15 01:00:00,273.16968,4.5364027,-2.1344976,9.911339e-06
41.681,-73.62795,1979-01-16 01:00:00,263.54443,2.1315482,1.0055532,0.0
41.681,-73.62795,1979-01-17 01:00:00,265.95752,1.5667825,-0.86155033,0.0
41.681,-73.62795,1979-01-18 01:00:00,271.23657,1.0060065,1.5710707,5.7737234e-05
41.681,-73.62795,1979-01-19 01:00:00,258.44153,1.9695845,-4.3846292,1.0454532e-06
41.681,-73.62795,1979-01-20 01:00:00,260.21948,-0.25093865,-1.556778,1.2727605e-07
41.681,-73.62795,1979-01-21 01:00:00,268.06348,-1.6065636,0.5205224,0.001244385
