latitude,longitude,time,t2m,u10,v10,tp
41.681,-73.22774,1979-01-01 01:00:00,276.5515,-0.7941294,2.4428139,7.1993345e-05
41.681,-73.22774,1979-01-02 01:00:00,282.86133,1.3158164,3.8110285,5.1279378e-05
41.681,-73.22774,1979-01-03 01:00:00,282.57104,1.2495849,1.0188313,0.001983633
41.681,-73.22774,1979-01-04 01:00:00,261.8612,2.3803768,-0.1375618,0.0
41.681,-73.22774,1979-01-05 01:00:00,265.62134,2.2910461,1.1844727,0.0
41.681,-73.22774,1979-01-06 01:00:00,264.3777,0.4438913,-0.17473364,0.0
41.681,-73.22774,1979-01-07 01:00:00,269.86133,0.62266994,-0.3040552,1.0253263e-05
41.681,-73.22774,1979-01-08 01:00:00,275.30908,-0.67521,1.8125563,0.0012158277
41.681,-73.22774,1979-01-09 01:00:00,270.10693,2.071001,-2.2123423,9.7055876e-05
41.681,-73.22774,1979-01-10 01:00:00,263.7185,2.6843436,0.86687905,0.0
41.681,-73.22774,1979-01-11 01:00:00,263.32422,2.4233932,0.4309768,0.0
41.681,-73.22774,1979-01-12 01:00:00,258.6336,0.39539814,-1.9004431,0.0
41.681,-73.22774,1979-01-13 01:00:00,264.35693,-1.5427866,-0.38930225,0.0001500939
41.681,-73.22774,1979-01-14 01:00:00,273.17676,-2.8923502,-1.3685398,0.00017476325
41.681,-73.22774,1979-01-15 01:00:00,273.9828,4.427516,-1.6983404,1.1569213e-05
41.681,-73.22774,1979-01-16 01:00:00,263.47754,2.4606497,0.42779446,0.0
41.681,-73.22774,1979-01-17 01:00:00,266.0525,1.7529397,-1.1408472,0.0
41.681,-73.22774,1979-01-18 01:00:00,271.3557,1.1461432,1.3460951,0.00016052969
41.681,-73.22774,1979-01-19 01:00:00,258.40015,2.4343672,-4.363389,1.8453511e-07
41.681,-73.22774,1979-01-20 01:00:00,259.96387,0.83866096,-1.4999542,0.0
41.681,-73.22774,1979-01-21 01:00:00,268.0,-1.5432701,0.2816308,0.0014530431
41.681,-73.22774,1979-01-22 01:00:00,279.13263,2.92725,2.1866484,0.00016839746
41.681,-73.22774,1979-01-23 01:00:00,270.01636,3.254385,-0.9425049,1.1029083e-06
41.681,-73.22774,1979-01-24 01:00:00,268.9923,0.74708366,1.3109407,0.0
41.681,-73.22774,1979-01-25 01:00:00,274.60815,-5.8079634,-0.47006702,0.0013459472
41.681,-73.22774,1979-01-26 01:00:00,273.5951,1.7830127,-2.6638803,0.0005687875
41.681,-73.22774,1979-01-27 01:00:00,273.86774,1.3254204,-1.9663553,0.00028196815
41.681,-73.22774,1979-01-28 01:00:00,274.23157,2.3191137,-2.011674,1.1721568e-08
41.681,-73.22774,1979-01-29 01:00:00,274.32788,2.2482653,-2.2573376,2.6675043e-06
41.681,-73.22774,1979-01-30 01:00:00,271.7224,3.5896225,-3.4616098,5.5902206e-07
41.681,-73.22774,1979-01-31 01:00:00,269.2356,2.84344,-2.541916,1.2395121e-06
41.681,-73.22774,1979-02-01 01:00:00,267.6526,2.030787,-1.8647461,9.924715e-07
41.681,-73.22774,1979-02-02 01:00:00,263.47754,3.4341736,-3.6684732,1.225425e-06
41.681,-73.22774,1979-02-03 01:00:00,263.28235,3.0867405,-3.0650787,7.1512113e-07
41.681,-73.22774,1979-02-04 01:00:00,265.36792,1.9452282,-2.1162415,0.0
41.681,-73.22774,1979-02-05 01:00:00,270.65918,3.1018038,0.8513761,5.331931e-07
41.681,-73.22774,1979-02-06 01:00:00,261.28406,4.297531,-2.118165,1.0984986e-06
41.681,-73.22774,1979-02-07 01:00:00,261.4812,2.391388,-1.5573883,0.0
41.681,-73.22774,1979-02-08 01:00:00,266.45898,-0.93791294,-1.088974,0.00096545124
41.681,-73.22774,1979-02-09 01:00:00,263.9181,2.3165035,-1.0366983,3.77152e-07
41.681,-73.22774,1979-02-10 01:00:00,257.2273,2.2673397,-2.6782036,6.335813e-08
41.681,-73.22774,1979-02-11 01:00:00,257.00055,2.5654154,-2.1101532,9.252835e-08
41.681,-73.22774,1979-02-12 01:00:00,253.23976,1.3934625,-1.6005926,0.0
41.681,-73.22774,1979-02-13 01:00:00,260.16016,0.48135388,-1.0125542,0.00018206149
41.681,-73.22774,1979-02-14 01:00:00,255.0006,2.1156979,-2.5634155,1.1720999e-08
41.681,-73.22774,1979-02-15 01:00:00,255.66345,1.7069242,-1.315156,0.0
41.681,-73.22774,1979-02-16 01:00:00,258.77197,0.1521473,-1.7796936,0.0
41.681,-73.22774,1979-02-17 01:00:00,260.00977,1.8408806,-3.0968294,1.17433046e-07
41.681,-73.22774,1979-02-18 01:00:00,253.89804,1.70536,-2.8137827,0.0
41.681,-73.22774,1979-02-19 01:00:00,259.96704,0.86529446,1.2510967,0.0
41.681,-73.22774,1979-02-20 01:00:00,264.34485,0.67048645,-1.9834204,0.0
41.681,-73.22774,1979-02-21 01:00:00,268.7102,1.5796615,1.6936045,0.0
41.681,-73.22774,1979-02-22 01:00:00,275.93866,1.9915333,2.1353884,1.3855915e-06
41.681,-73.22774,1979-02-23 01:00:00,272.31104,0.70889884,-2.1637583,0.0
41.681,-73.22774,1979-02-24 01:00:00,273.27942,-2.016739,2.0221548,3.552121e-05
41.681,-73.22774,1979-02-25 01:00:00,276.1313,-0.3083744,-2.311737,0.0012939286
41.681,-73.22774,1979-02-26 01:00:00,273.6358,-3.6272583,-2.5396147,3.7494756e-05
41.681,-73.22774,1979-02-27 01:00:00,271.36462,-2.142686,-1.9865427,2.3943834e-05
