latitude,longitude,time,t2m,u10,v10,tp
41.881,-73.728,1979-01-01 01:00:00,276.14343,-0.80313206,2.293644,3.6244935e-05
41.881,-73.728,1979-01-02 01:00:00,282.72076,0.32985443,3.5338068,0.0002463578
41.881,-73.728,1979-01-03 01:00:00,280.03162,1.0733154,-1.0712566,0.0024381864
41.881,-73.728,1979-01-04 01:00:00,261.59863,1.611578,0.6717644,0.0
41.881,-73.728,1979-01-05 01:00:00,265.67236,1.6030579,1.6546875,0.0
41.881,-73.728,1979-01-06 01:00:00,263.93237,-0.5524466,0.75336695,0.0
41.881,-73.728,1979-01-07 01:00:00,269.177,0.01500392,1.376853,9.0869986e-07
41.881,-73.728,1979-01-08 01:00:00,275.625,-0.27860355,1.8118238,0.0004944049
41.881,-73.728,1979-01-09 01:00:00,269.3982,1.3234425,-2.0429087,5.9490485e-05
41.881,-73.728,1979-01-10 01:00:00,261.7024,1.0893729,1.7327542,0.0
41.881,-73.728,1979-01-11 01:00:00,262.32104,1.7400436,1.1572952,0.0
41.881,-73.728,1979-01-12 01:00:00,257.14923,-1.0091429,-1.4274206,0.0
41.881,-73.728,1979-01-13 01:00:00,263.92627,-0.8469858,0.40201855,0.00012723003
41.881,-73.728,1979-01-14 01:00:00,273.3075,-1.393693,-1.000742,0.00053259067
41.881,-73.728,1979-01-15 01:00:00,272.5973,3.8159437,-1.9178228,8.0884965e-06
41.881,-73.728,1979-01-16 01:00:00,262.46875,1.2455618,1.8624868,0.0
41.881,-73.728,1979-01-17 01:00:00,263.62524,1.1107278,-0.81821537,0.0
41.881,-73.728,1979-01-18 01:00:00,270.64185,0.53920966,1.842433,3.8706297e-05
41.881,-73.728,1979-01-19 01:00:00,258.5293,1.5646162,-4.172227,1.1683519e-06
41.881,-73.728,1979-01-20 01:00:00,260.38647,-0.56050897,-1.313797,2.6960973e-07
41.881,-73.728,1979-01-21 01:00:00,267.57935,-0.7451134,0.45704585,0.0011555568
41.881,-73.728,1979-01-22 01:00:00,277.73718,2.17725,1.6678495,9.892789e-05
41.881,-73.728,1979-01-23 01:00:00,270.17578,2.2519436,-0.7536011,1.0727617e-06
41.881,-73.728,1979-01-24 01:00:00,270.57788,-0.6485462,1.8012972,0.0
41.881,-73.728,1979-01-25 01:00:00,275.36194,-5.765239,0.38061047,0.0015390639
41.881,-73.728,1979-01-26 01:00:00,273.4984,1.396294,-3.1375132,0.0005277594
41.881,-73.728,1979-01-27 01:00:00,273.66144,0.80302054,-1.7621927,0.00026011578
41.881,-73.728,1979-01-28 01:00:00,274.19873,1.5162573,-1.5523233,4.0115992e-08
41.881,-73.728,1979-01-29 01:00:00,274.53088,1.7211657,-1.992445,4.1842577e-06
41.881,-73.728,1979-01-30 01:00:00,272.10767,2.4874496,-2.9002085,9.966402e-07
41.881,-73.728,1979-01-31 01:00:00,269.73206,1.782649,-2.2252655,2.5178324e-06
41.881,-73.728,1979-02-01 01:00:00,268.11926,1.1642098,-1.9512329,6.5824215e-06
41.881,-73.728,1979-02-02 01:00:00,264.07556,1.9073181,-3.2024088,4.4667104e-06
41.881,-73.728,1979-02-03 01:00:00,263.97363,1.5713596,-2.7142487,3.0575588e-06
41.881,-73.728,1979-02-04 01:00:00,265.5005,0.5818249,-1.5992737,0.0
41.881,-73.728,1979-02-05 01:00:00,270.73828,2.7043428,0.42400795,5.112657e-06
41.881,-73.728,1979-02-06 01:00:00,261.3606,3.3588104,-1.9973154,1.8130595e-06
41.881,-73.728,1979-02-07 01:00:00,262.14453,1.1982727,-1.3132477,0.0
41.881,-73.728,1979-02-08 01:00:00,266.8944,-0.23869419,-1.2241669,0.0006743249
41.881,-73.728,1979-02-09 01:00:00,264.2096,1.5574703,-1.0399332,9.0186995e-07
41.881,-73.728,1979-02-10 01:00:00,257.19604,1.4599056,-2.5511284,1.8720834e-07
41.881,-73.728,1979-02-11 01:00:00,257.19415,1.734849,-2.2187958,7.1057e-08
41.881,-73.728,1979-02-12 01:00:00,253.54689,0.12588438,-1.4148016,0.0
41.881,-73.728,1979-02-13 01:00:00,260.49255,-0.65811145,-0.8686333,0.0001243063
41.881,-73.728,1979-02-14 01:00:00,255.20177,1.3500729,-2.5344849,4.0115083e-08
41.881,-73.728,1979-02-15 01:00:00,255.32898,0.11244178,-1.1708689,0.0
41.881,-73.728,1979-02-16 01:00:00,259.94287,-1.0504284,-0.9853821,0.0
41.881,-73.728,1979-02-17 01:00:00,260.4032,1.700927,-3.2424593,7.106528e-07
41.881,-73.728,1979-02-18 01:00:00,254.61386,0.7479626,-2.6421518,0.0
41.881,-73.728,1979-02-19 01:00:00,259.9331,-0.3355112,1.464201,0.0
41.881,-73.728,1979-02-20 01:00:00,264.4972,-0.20024109,-2.005149,0.0
41.881,-73.728,1979-02-21 01:00:00,269.95178,0.28522792,2.3189707,0.0
41.881,-73.728,1979-02-22 01:00:00,275.8213,0.8399219,2.5828981,2.457442e-06
41.881,-73.728,1979-02-23 01:00:00,272.37683,-0.3524415,-1.9817514,0.0
41.881,-73.728,1979-02-24 01:00:00,274.02148,-1.3657379,2.4486074,3.6361846e-05
41.881,-73.728,1979-02-25 01:00:00,275.85187,-0.25008583,-2.5000305,0.00096592354
41.881,-73.728,1979-02-26 01:00:00,274.9328,-2.748108,-2.095767,0.00011933196
41.881,-73.728,1979-02-27 01:00:00,272.67896,-1.7399759,-1.8631296,9.2223716e-05
41.881,-73.728,1979-02-28 01:00:00,271.32605,1.5717497,-2.226099,1.665339e-05
41.881,-73.728,1979-03-01 01:00:00,273.4314,-0.681144,-0.7200632,0.0
41.881,-73.728,1979-03-02 01:00:00,276.18713,-1.2316742,1.9454982,1.9488652e-07
41.881,-73.728,1979-03-03 01:00:00,275.5025,-0.9751129,-1.0401926,2.651982e-07
41.881,-73.728,1979-03-04 01:00:00,275.38098,-0.8324442,2.1308465,2.2730988e-05
41.881,-73.728,1979-03-05 01:00:00,280.515,-0.7992096,2.9488802,2.394471e-05
41.881,-73.728,1979-03-06 01:00:00,282.78436,-0.7691059,3.248129,5.2030864e-06
41.881,-73.728,1979-03-07 01:00:00,281.66882,0.14685923,1.1471872,0.0030117943
41.881,-73.728,1979-03-08 01:00:00,277.52972,0.31286752,-1.9930086,0.0
41.881,-73.728,1979-03-09 01:00:00,275.74072,-0.37253183,-1.6990509,0.0
41.881,-73.728,1979-03-10 01:00:00,276.1892,-1.5121737,-0.19534302,0.0
