latitude,longitude,time,t2m,u10,v10,tp
41.381,-72.32726,1979-01-01 01:00:00,278.76343,-1.1834726,4.0012856,7.101674e-05
41.381,-72.32726,1979-01-02 01:00:00,283.67603,2.7712607,5.356683,0.00014818695
41.381,-72.32726,1979-01-03 01:00:00,284.6477,2.7174804,4.3943195,0.0049566077
41.381,-72.32726,1979-01-04 01:00:00,265.87488,4.047125,-2.2076302,0.0
41.381,-72.32726,1979-01-05 01:00:00,268.78003,4.6506653,0.8162476,2.1794449e-07
41.381,-72.32726,1979-01-06 01:00:00,268.40112,1.519819,-0.6807151,0.0
41.381,-72.32726,1979-01-07 01:00:00,272.49634,0.75743556,-1.6319971,2.6010091e-05
41.381,-72.32726,1979-01-08 01:00:00,279.91846,1.661582,4.331355,0.003872661
41.381,-72.32726,1979-01-09 01:00:00,273.67493,2.9690723,-2.9418344,0.00013595226
41.381,-72.32726,1979-01-10 01:00:00,268.8562,4.5991383,0.7862211,0.0
41.381,-72.32726,1979-01-11 01:00:00,268.34912,4.9048386,-0.061821043,0.0
41.381,-72.32726,1979-01-12 01:00:00,263.18365,0.6621218,-3.2531042,0.0
41.381,-72.32726,1979-01-13 01:00:00,268.31543,-2.78827,-0.4581499,0.0001670366
41.381,-72.32726,1979-01-14 01:00:00,276.15112,-3.5995035,-2.6702976,0.00053712947
41.381,-72.32726,1979-01-15 01:00:00,276.11597,5.8991957,0.9503412,4.0287705e-07
41.381,-72.32726,1979-01-16 01:00:00,267.8191,4.3109913,-0.47430515,0.0
41.381,-72.32726,1979-01-17 01:00:00,270.44287,2.5273538,-2.6193628,0.0
41.381,-72.32726,1979-01-18 01:00:00,274.65283,2.6361334,2.8640394,0.0004890501
41.381,-72.32726,1979-01-19 01:00:00,262.1599,2.5668745,-7.1680765,1.8423339e-07
41.381,-72.32726,1979-01-20 01:00:00,264.74878,1.4297864,-2.1432648,0.0
41.381,-72.32726,1979-01-21 01:00:00,271.27197,-2.1425133,1.353164,0.001614929
41.381,-72.32726,1979-01-22 01:00:00,281.0479,4.8830605,6.360965,0.00011485776
41.381,-72.32726,1979-01-23 01:00:00,272.99707,5.179922,-1.1447754,0.0
41.381,-72.32726,1979-01-24 01:00:00,271.87292,1.5308971,1.1453218,0.0
41.381,-72.32726,1979-01-25 01:00:00,276.96423,-8.518168,-0.6872606,0.001196516
41.381,-72.32726,1979-01-26 01:00:00,274.36798,3.5286183,-1.6564951,0.0007139558
41.381,-72.32726,1979-01-27 01:00:00,275.24078,1.7794609,-2.8141336,0.000110614536
41.381,-72.32726,1979-01-28 01:00:00,275.133,3.1377172,-2.1410685,1.3188037e-07
41.381,-72.32726,1979-01-29 01:00:00,275.44208,2.796605,-2.478529,4.9675764e-06
41.381,-72.32726,1979-01-30 01:00:00,274.0459,4.911888,-4.31244,0.0
41.381,-72.32726,1979-01-31 01:00:00,271.88623,4.2196608,-4.2458954,0.0
41.381,-72.32726,1979-02-01 01:00:00,270.88354,2.7439218,-2.2904053,0.0
41.381,-72.32726,1979-02-02 01:00:00,266.6001,4.290863,-4.417863,0.0
41.381,-72.32726,1979-02-03 01:00:00,266.89368,4.2537327,-4.172989,0.0
41.381,-72.32726,1979-02-04 01:00:00,269.4978,2.8555064,-3.344757,0.0
41.381,-72.32726,1979-02-05 01:00:00,272.46594,3.105832,2.0470548,7.762028e-07
41.381,-72.32726,1979-02-06 01:00:00,264.73767,7.005539,-3.4892588,0.0
41.381,-72.32726,1979-02-07 01:00:00,265.13452,3.6531067,-2.5146637,0.0
41.381,-72.32726,1979-02-08 01:00:00,268.31018,-2.9087381,-2.1675873,0.0012316912
41.381,-72.32726,1979-02-09 01:00:00,267.71118,3.9515133,-2.211625,0.0
41.381,-72.32726,1979-02-10 01:00:00,261.09448,2.8784847,-4.182476,0.0
41.381,-72.32726,1979-02-11 01:00:00,260.3532,4.3177347,-3.7809296,1.808643e-06
41.381,-72.32726,1979-02-12 01:00:00,256.95703,2.1581109,-3.1059637,0.0
41.381,-72.32726,1979-02-13 01:00:00,262.25403,0.58544934,-0.57816696,0.00019514514
41.381,-72.32726,1979-02-14 01:00:00,258.63538,2.9382076,-4.2196655,0.0
41.381,-72.32726,1979-02-15 01:00:00,259.40344,3.2213285,-2.5221872,0.0
41.381,-72.32726,1979-02-16 01:00:00,263.66748,-0.21406364,-3.1615295,0.0
41.381,-72.32726,1979-02-17 01:00:00,262.41272,1.3565972,-4.8959017,0.0
